Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
203.999,3492,204,204,4813.05111989064,33.6913578392345,757.8046875
204.999,3582,205,205,4795.09535385336,33.5656674769735,769.4453125
206,3625,206,206,4725.24234856538,33.0766964399576,765.177083333333
207.001,3817,207,207,4627.26851338082,32.3908795936657,765.565104166667
208,3693,208,208,4563.71376483282,31.9459963538297,766.729166666667
209,3649,209,209,4711.74913856741,32.9822439699719,755.088541666667
210,3743,210,210,4796.81811434608,33.5777268004225,763.625
211,3764,211,211,4799.95977329205,33.5997184130444,758.192708333333
212.001,3754,212,212,4688.61164999475,32.8202815499633,766.341145833333
213,3846,213,213,4733.23295201625,33.1326306641138,769.4453125
214,3842,214,214,4763.58925176996,33.3451247623897,768.28125
215,3947,215,215,4574.25746337668,32.0198022436368,759.744791666667
215.999,3925,216,216,4573.03948951745,32.0112764266221,757.028645833333
217,3939,217,217,4775.05682739803,33.4253977917862,764.7890625
218,3863,218,218,4792.05712647036,33.5443998852925,768.669270833333
219,3806,219,219,4714.96618522713,33.0047632965899,769.4453125
220,3808,220,220,4801.38026931733,33.6096618852213,762.4609375
221,3738,221,221,4663.97608313865,32.6478325819706,768.28125
222,3844,222,222,4506.4239839384,31.5449678875688,761.684895833333
223.001,3852,223,223,4733.91668306638,33.1374167814646,765.565104166667
224,3871,224,224,4566.33842190586,31.964368953341,766.729166666667
225,3884,225,225,4835.60009587207,33.8492006711045,776.4296875
226.001,3892,226,226,4741.96055954935,33.1937239168454,756.640625
227,3784,227,227,4484.95124204424,31.3946586943097,763.236979166667
228,3817,228,228,4417.37236071491,30.9216065250044,764.401041666667
229.001,3710,229,229,4662.66481308382,32.6386536915867,769.4453125
230,3690,230,230,4464.84068495255,31.2538847946679,769.4453125
231,3631,231,231,4740.17852636032,33.1812496845222,761.684895833333
232,3788,232,232,4716.13551458859,33.0129486021201,761.684895833333
233.001,3776,233,233,4760.73576425965,33.3251503498175,768.28125
234.001,3772,234,234,4576.6275340216,32.0363927381512,772.161458333333
235,3591,235,235,4803.01343583496,33.6210940508447,764.401041666667
236,3655,236,236,4797.86050812932,33.5850235569052,753.536458333333
237,3601,237,237,4845.76338540786,33.920343697855,773.325520833333
238,3601,238,238,4753.51725879617,33.2746208115732,757.8046875
239,3584,239,239,4772.11669298807,33.4048168509165,762.848958333333
240,3532,240,240,4509.35169859589,31.5654618901713,765.953125
241,3538,241,241,4703.85419694676,32.9269793786273,769.833333333333
242,3536,242,242,4802.42179842886,33.616952589002,758.580729166667
243,3556,243,243,4825.10305652019,33.7757213956413,763.625
244,3443,244,244,4805.07084924796,33.6354959447357,757.028645833333
245.001,3493,245,245,4594.15098148953,32.1590568704267,766.341145833333
246,3445,246,246,4744.10133216247,33.2087093251373,764.013020833333
247,3555,247,247,4848.49597818357,33.9394718472849,759.744791666667
248.001,3439,248,248,4775.18027005986,33.426261890419,762.848958333333
249,3455,249,249,4655.43106610272,32.588017462719,764.7890625
250,3453,250,250,4803.70025976634,33.6259018183644,758.96875
251,3437,251,251,4653.69002958298,32.5758302070809,765.177083333333
252,3470,252,252,4772.88584761332,33.4102009332932,766.729166666667
253,3460,253,253,4621.54262917806,32.3507984042464,770.997395833333
253.999,3466,254,254,4604.60124153248,32.2322086907274,761.296875
255,3457,255,255,4704.22530209583,32.9295771146708,762.848958333333
256,3570,256,256,4622.14998661746,32.3550499063222,764.013020833333
257,3510,257,257,4797.67197296728,33.5837038107709,768.28125
258,3397,258,258,4790.69705474829,33.534879383238,769.057291666667
259.001,3395,259,259,4809.86642456635,33.6690649719645,764.401041666667
260,3439,260,260,4578.23875155228,32.047671260866,756.640625
261.001,3469,261,261,4550.45117073928,31.8531581951749,759.356770833333
262,3339,262,262,4754.63043335918,33.2824130335143,754.700520833333
263,3291,263,263,4726.19459366522,33.0833621556565,763.625
263.999,3251,264,264,4724.12142003146,33.0688499402202,750.044270833333
265.001,3280,265,265,4684.23987543858,32.7896791280701,759.356770833333
266.001,3318,266,266,4788.81131061468,33.5216791743027,764.401041666667
267,3303,267,267,4809.83570334432,33.6688499234102,759.744791666667
267.999,3305,268,268,4433.1391074665,31.0319737522655,757.028645833333
269,3316,269,269,4777.84254137233,33.4448977896063,761.296875
270,3307,270,270,4786.73625083258,33.5071537558281,751.596354166667
271.001,3286,271,271,4306.57153839828,30.146000768788,759.356770833333
272,3218,272,272,4591.53244474206,32.1407271131945,762.072916666667
272.999,3242,273,273,4271.55459734662,29.9008821814263,755.4765625
274,3259,274,274,4596.43371936577,32.1750360355604,764.7890625
274.999,3212,275,275,4564.66620453504,31.9526634317452,765.953125
276,3308,276,276,4609.56448077708,32.2669513654395,759.744791666667
276.999,3217,277,277,4412.19270326556,30.8853489228589,762.848958333333
278,3275,278,278,4689.87136939139,32.8290995857397,775.653645833333
279,3330,279,279,4046.2925178566,28.3240476249962,772.161458333333
280,3275,280,280,4795.9180840757,33.5714265885299,760.1328125
281,3181,281,281,4446.14310339188,31.1230017237432,765.565104166667
282,3245,282,282,4790.57297008081,33.5340107905656,774.877604166667
283,3259,283,283,4557.35968556019,31.9015177989214,768.669270833333
284.001,3215,284,284,4810.81755269727,33.6757228688809,770.221354166667
285,3227,285,285,4456.84900775152,31.1979430542606,768.669270833333
286,3288,286,286,4792.20793208122,33.5454555245686,758.192708333333
287,3167,287,287,4631.29002323944,32.4190301626761,755.864583333333
288,3273,288,288,4813.15357822445,33.6920750475712,763.236979166667
289,3216,289,289,4378.26378528657,30.647846497006,775.653645833333
290,3269,290,290,4736.42135076379,33.1549494553465,764.013020833333
291.001,3178,291,291,4816.49080041256,33.7154356028879,766.729166666667
292.001,3237,292,292,4675.01351371094,32.7250945959766,767.1171875
293.001,3257,293,293,4598.16916347685,32.187184144338,768.28125
294,3213,294,294,4777.00078166376,33.4390054716463,763.625
295,3214,295,295,4808.61058797759,33.6602741158431,770.997395833333
296,3089,296,296,4644.35695086364,32.5104986560454,761.296875
297.001,3120,297,297,4767.99724245001,33.3759806971501,757.028645833333
