MIN=0	0	0	0	0	0	0
MAX=600	21544.3469003189	511	511	2000	1000	100
SCALE=600	5	100	500	500	500	50
DEC=0	0	0	1	0	0	0
DEF="Time" t / s	"Events" N	"Channel" n	"Energy" E / keV	"Voltage" U / V	"Rate" R / 1/s	"Dead time" t / %
0	0	0	0	700.377604166667		
1	81	1	1	705.421875	935.209149483768	6.54646404638637
1.999	707	2	2	700.765625	700.552537221433	4.90386776055003
3	1800	3	3	700.765625	991.040573620678	6.93728401534475
3.999	1928	4	4	699.6015625	687.79006444703	4.81453045112921
4.999	1127	5	5	699.6015625	1026.12990804636	7.18290935632451
6	1255	6	6	704.645833333333	1204.60910434564	8.43226373041948
7	4193	7	7	702.317708333333	1194.88995063555	8.36422965444883
8	11535	8	8	696.497395833333	1158.70795082111	8.11095565574776
9	19522	9	9	708.9140625	933.217604994749	6.53252323496324
9.999	18221	10	10	699.6015625	1088.80618450792	7.62164329155544
11	9339	11	11	696.109375	980.557545020098	6.86390281514069
11.999	2866	12	12	703.09375	1177.04249123393	8.23929743863753
12.999	837	13	13	696.109375	1055.72449120962	7.39007143846736
14	693	14	14	726.375	1004.4997981978	7.03149858738457
14.999	724	15	15	696.109375	1068.65907034651	7.48061349242556
15.999	682	16	16	701.153645833333	1034.00970081024	7.23806790567166
17	568	17	17	698.825520833333	1113.40838271691	7.79385867901834
18	422	18	18	699.6015625	983.375540292685	6.8836287820488
19	261	19	19	705.421875	1425.94007098161	9.98158049687126
19.999	134	20	20	706.197916666667	955.329072392459	6.68730350674721
20.999	89	21	21	696.109375	1032.86180309075	7.23003262163522
21.999	52	22	22	728.703125	1127.27952022984	7.89095664160885
22.999	59	23	23	702.705729166667	1220.83371056243	8.54583597393703
24	51	24	24	697.2734375	1021.04482386777	7.14731376707437
25	35	25	25	696.109375	765.88146796612	5.36117027576284
25.999	46	26	26	696.109375	912.419176787575	6.38693423751303
26.999	42	27	27	696.109375	1048.36531963549	7.33855723744845
28	62	28	28	697.2734375	1130.4414603586	7.91309022251023
29	57	29	29	696.109375	1221.77749164868	8.55244244154076
30	69	30	30	724.046875	971.876921772894	6.80313845241026
30.999	47	31	31	715.510416666667	979.604239887086	6.8572296792096
31.999	42	32	32	701.541666666667	681.25901467738	4.76881310274166
33	26	33	33	696.109375	942.847336901674	6.59993135831171
33.999	32	34	34	710.078125	897.680927979881	6.28376649585917
34.999	29	35	35	696.885416666667	956.153637120705	6.69307545984493
36	22	36	36	695.333333333333	846.848244794533	5.92793771356173
37	28	37	37	703.481770833333	1002.68025426106	7.0187617798274
37.999	39	38	38	704.2578125	1265.37444972729	8.85762114809106
39	45	39	39	714.734375	1086.25942848774	7.60381599941415
40	37	40	40	696.109375	924.078916339455	6.46855241437619
40.999	45	41	41	698.049479166667	1127.98868207984	7.8959207745589
42	54	42	42	701.541666666667	1114.17790832926	7.79924535830484
43	48	43	43	699.213541666667	1450.94924966148	10.1566447476304
44	54	44	44	697.2734375	1089.22251297024	7.62455759079169
45	64	45	45	696.109375	881.120537289501	6.16784376102651
46	77	46	46	719.390625	998.168356060769	6.98717849242538
47	50	47	47	701.541666666667	1162.54977478513	8.1378484234959
47.999	46	48	48	696.109375	1238.07149729771	8.66650048108396
49	59	49	49	696.497395833333	1213.97489435814	8.49782426050699
50	36	50	50	696.109375	947.229124511967	6.63060387158377
51	30	51	51	706.197916666667	1097.61431475517	7.68330020328616
51.999	26	52	52	695.721354166667	934.687517774863	6.54281262442404
52.999	26	53	53	696.109375	1179.11674146584	8.25381719026089
53.999	16	54	54	696.109375	1123.67464904579	7.86572254332054
55	20	55	55	696.109375	890.125474650148	6.23087832255103
56	16	56	56	698.049479166667	980.142669207244	6.86099868445071
57	9	57	57	696.497395833333	990.431012921215	6.93301709044851
57.999	6	58	58	695.721354166667	860.789867882066	6.02552907517446
59	15	59	59	720.5546875	848.454189419946	5.93917932593962
59.999	13	60	60	696.109375	1225.86809659281	8.58107667614964
60.999	10	61	61	696.885416666667	1097.56216022264	7.68293512155851
62	7	62	62	712.018229166667	930.463866719996	6.51324706703997
63	9	63	63	696.885416666667	976.43418653318	6.83503930573226
64	7	64	64	696.109375	951.055382940175	6.65738768058122
65	5	65	65	711.2421875	1049.12013791101	7.34384096537704
66	1	66	66	709.690104166667	1213.48126667036	8.49436886669253
67	8	67	67	723.270833333333	1011.48763819037	7.0804134673326
68	5	68	68	696.109375	1082.65246855759	7.57856727990315
69	4	69	69	720.5546875	924.913562774816	6.47439493942371
70	8	70	70	696.109375	1075.06723612652	7.52547065288567
71	15	71	71	699.6015625	1304.67674470283	9.13273721291981
71.999	2	72	72	696.109375	1038.840201533	7.27188141073097
72.999	7	73	73	696.109375	1097.20065023575	7.68040455165028
74	4	74	74	698.4375	920.516661906778	6.44361663334744
75	3	75	75	696.109375	1310.67509319677	9.17472565237742
76	1	76	76	700.377604166667	940.353572943427	6.58247501060399
	4	77	77			
	8	78	78			
	8	79	79			
	11	80	80			
	7	81	81			
	8	82	82			
	3	83	83			
	5	84	84			
	17	85	85			
	13	86	86			
	16	87	87			
	8	88	88			
	9	89	89			
	6	90	90			
	3	91	91			
	7	92	92			
	4	93	93			
	7	94	94			
	5	95	95			
	5	96	96			
	9	97	97			
	4	98	98			
	5	99	99			
	2	100	100			
	1	101	101			
	2	102	102			
	3	103	103			
	2	104	104			
	2	105	105			
	0	106	106			
	5	107	107			
	1	108	108			
	0	109	109			
	3	110	110			
	0	111	111			
	2	112	112			
	0	113	113			
	3	114	114			
	3	115	115			
	1	116	116			
	2	117	117			
