136	41	136	136	0	399.2734375
137	37	137	137	0	399.2734375
138	34	138	138	0	399.2734375
139.001	36	139	139	0	399.2734375
140	30	140	140	0	399.2734375
141	22	141	141	0	399.2734375
142	24	142	142	0.999508142043301	399.2734375
143.001	26	143	143	0	399.2734375
144	34	144	144	1.0004043634437	399.2734375
145	28	145	145	0	399.2734375
146.001	27	146	146	0	399.2734375
147	21	147	147	0	399.661458333333
148.001	23	148	148	0	399.2734375
149	27	149	149	1.00144709104656	400.4375
150	23	150	150	0	399.661458333333
151	22	151	151	0	399.2734375
152	20	152	152	0	399.2734375
153	18	153	153	1.00123281796877	399.2734375
154	16	154	154	0	398.885416666667
155.001	13	155	155	0	399.2734375
156.001	20	156	156	0	399.2734375
157	16	157	157	1.10972986733623	399.2734375
158.001	15	158	158	0.998720638861618	399.2734375
159.001	18	159	159	1.00028618187663	399.2734375
160	16	160	160	0	399.661458333333
161.001	15	161	161	0	399.2734375
162.001	20	162	162	0	399.2734375
163	25	163	163	0	399.2734375
164.001	18	164	164	1.00039945950418	399.2734375
165.001	19	165	165	0	399.2734375
166	19	166	166	1.1107176702297	399.2734375
167	28	167	167	0	399.2734375
168.001	14	168	168	0	399.2734375
169	16	169	169	0	399.2734375
170	8	170	170	0	399.2734375
171.001	12	171	171	0	399.2734375
172.001	19	172	172	0	399.2734375
173.001	14	173	173	0	399.2734375
174	6	174	174	1.11061947688934	399.2734375
174.999	7	175	175	0	399.2734375
176.001	6	176	176	0	399.661458333333
177.001	5	177	177	0	399.661458333333
178.001	4	178	178	0	399.661458333333
179.001	0	179	179	0	399.2734375
180.001	3	180	180	0	399.661458333333
181	3	181	181	0	399.2734375
182.001	0	182	182	2.00329200975964	399.2734375
183	2	183	183	0	399.2734375
184.001	2	184	184	1.00049144139601	399.2734375
185.001	1	185	185	1.00154919629683	399.2734375
186	1	186	186	0	399.2734375
187	2	187	187	2.22210074738137	399.2734375
188.001	1	188	188	0	399.2734375
189	0	189	189	0	399.2734375
190	3	190	190	0.998650423817253	399.661458333333
190.999	0	191	191	0	399.2734375
192.001	0	192	192	1.10997055470112	399.661458333333
193.001	1	193	193	0	400.049479166667
194	0	194	194	1.0007469575291	399.2734375
195	0	195	195	0	399.2734375
196.001	0	196	196	0	399.2734375
197	0	197	197	1.11056853668269	399.2734375
198	0	198	198	1.00045060295157	399.2734375
199	1	199	199	0	399.2734375
200.001	0	200	200	0	399.2734375
201	0	201	201	0	399.661458333333
202	0	202	202	0	399.661458333333
203	0	203	203	1.00029298581555	399.661458333333
204	0	204	204	0	399.661458333333
205.001	0	205	205	0	399.2734375
206	0	206	206	0	399.2734375
207	0	207	207	0	399.2734375
208	0	208	208	0	399.2734375
209	0	209	209	1.00109980824934	399.2734375
210.001	0	210	210	0	399.2734375
211	1	211	211	0	399.2734375
212	0	212	212	0	399.2734375
213.001	0	213	213	0	399.2734375
214.001	1	214	214	0	399.661458333333
215	0	215	215	0	399.2734375
216	0	216	216	0	399.2734375
217.001	0	217	217	0	399.2734375
218	0	218	218	0	399.2734375
219.001	0	219	219	1.99573650809775	399.2734375
220.001	0	220	220	0	399.2734375
221.001	0	221	221	0	399.2734375
222.001	1	222	222	0	399.2734375
223.001	0	223	223	1.00002990089404	399.2734375
224.001	0	224	224	0	399.2734375
225	0	225	225	0	399.2734375
226.001	0	226	226	0	399.2734375
227.001	0	227	227	0	399.2734375
228.001	0	228	228	0	399.2734375
229.001	0	229	229	0	399.2734375
230	0	230	230	0	399.2734375
231	0	231	231	1.00026096808657	399.2734375
232	0	232	232	0.999620544041482	399.2734375
233	0	233	233	0	399.2734375
234.001	0	234	234	0	399.2734375
235.001	0	235	235	1.00103627274955	399.2734375
236	0	236	236	0	399.2734375
237.001	1	237	237	0	399.2734375
238	0	238	238	1.11027100604987	399.2734375
239	0	239	239	0	399.2734375
240.001	0	240	240	0	399.2734375
241.001	0	241	241	0.99858021864513	399.2734375
242	0	242	242	1.00161881633095	399.2734375
243	0	243	243	0	399.2734375
244	0	244	244	0	399.661458333333
245.001	0	245	245	0	399.661458333333
246.001	0	246	246	0	399.2734375
247.001	0	247	247	0	399.2734375
248.001	0	248	248	0	399.2734375
249.001	1	249	249	0	399.2734375
250	0	250	250	0	399.2734375
251	1	251	251	0	399.2734375
252	0	252	252	0	399.2734375
253.001	0	253	253	1.00052897967155	399.661458333333
254.001	0	254	254	0	399.661458333333
255	0	255	255	0	399.661458333333
256.001	0	256	256	0	399.2734375
257.001	0	257	257	0.998631076520306	399.2734375
258.001	0	258	258	0	399.2734375
259.001	0	259	259	0	398.885416666667
260	0	260	260	0	399.2734375
261	0	261	261	1.10967100474051	399.2734375
262.001	0	262	262	0	399.2734375
263.001	0	263	263	0	399.2734375
264.001	0	264	264	0	399.2734375
265	0	265	265	0	399.2734375
266.001	1	266	266	2.2209449321146	399.2734375
267	0	267	267	0	400.049479166667
268	0	268	268	0	399.2734375
269	0	269	269	0	398.497395833333
270	0	270	270	0	399.2734375
271	0	271	271	1.11103124030972	399.2734375
272.001	0	272	272	2.00180102037803	399.2734375
273.001	0	273	273	0	399.2734375
274.001	0	274	274	0	399.2734375
275	0	275	275	0	399.2734375
276	0	276	276	0	400.049479166667
277.001	0	277	277	0	399.661458333333
278	0	278	278	1.0005689234899	399.661458333333
279	0	279	279	0	399.2734375
280.001	0	280	280	0	399.2734375
281	0	281	281	0	399.2734375
282.001	0	282	282	0.999787145316762	399.2734375
283	0	283	283	0	399.2734375
284.001	0	284	284	0	399.2734375
285	0	285	285	0	399.2734375
286.001	0	286	286	0	399.2734375
287.001	0	287	287	0	399.2734375
288	0	288	288	0	399.2734375
289	0	289	289	0	399.2734375
290.001	0	290	290	1.11058827083294	399.2734375
291	0	291	291	0	399.2734375
292.001	0	292	292	0	399.2734375
293	0	293	293	1.00090872503146	399.2734375
294.001	0	294	294	0	399.2734375
295.001	0	295	295	0	399.2734375
296.001	0	296	296	0.999871616484443	399.2734375
297.001	0	297	297	0	399.2734375
298.001	0	298	298	0	400.049479166667
299	0	299	299	0.999753160944563	399.2734375
300	0	300	300	1.00060336382839	399.2734375
301	0	301	301	1.00099508921819	399.2734375
302	0	302	302	0	399.2734375
303.001	1	303	303	0	399.2734375
304	0	304	304	0	399.2734375
305	0	305	305	1.10992398574591	399.2734375
306	0	306	306	0	399.2734375
307.001	0	307	307	0	399.2734375
307.999	0	308	308	0	399.661458333333
309	0	309	309	0	399.2734375
310.001	0	310	310	0	399.2734375
311.001	0	311	311	0	399.2734375
312.001	1	312	312	0	399.2734375
313.001	0	313	313	0	399.2734375
314	0	314	314	0.999895910835682	398.885416666667
315.001	1	315	315	1.00203081585449	399.2734375
316.001	0	316	316	0	399.2734375
317	0	317	317	0	399.661458333333
318	0	318	318	0	399.2734375
319	0	319	319	0	400.049479166667
320	0	320	320	0	399.2734375
321	0	321	321	0	399.2734375
322.001	0	322	322	0	399.2734375
323	1	323	323	0	399.2734375
324	0	324	324	0	399.2734375
325	0	325	325	1.1085192698893	399.2734375
326.001	0	326	326	0	399.2734375
327	0	327	327	0	400.049479166667
328	0	328	328	0	399.2734375
329.001	0	329	329	0	399.2734375
330.001	0	330	330	1.11086733744539	399.2734375
331	0	331	331	1.00048543553332	399.2734375
332.001	0	332	332	1.11091633044784	399.2734375
333.001	0	333	333	0	399.2734375
334	0	334	334	0	399.2734375
335	0	335	335	1.00029138488042	399.2734375
336.001	0	336	336	0	400.4375
337	0	337	337	0	399.2734375
338	0	338	338	0	400.049479166667
339	0	339	339	0	399.2734375
340.001	0	340	340	0	399.661458333333
341	0	341	341	0	399.2734375
342.001	0	342	342	0	399.2734375
343	0	343	343	0	398.885416666667
344	0	344	344	1.00245340446208	399.2734375
345.001	0	345	345	0	399.2734375
346.001	0	346	346	0.998897716369986	399.2734375
347	0	347	347	0	399.661458333333
348.001	0	348	348	1.11040020822225	399.2734375
349	0	349	349	0	399.2734375
350.001	0	350	350	0	399.2734375
351.001	0	351	351	0	399.2734375
352.001	0	352	352	0	399.2734375
353	0	353	353	0	399.2734375
