Energy (keV)
539.0028253399003
330.5706961443
596.3985192586856
152.85957882149143
547.6037142237785
584.095752873642
571.0813521923205
596.6146887774376
578.8481062484146
562.8581838275951
543.6505690190594
371.5795094764097
552.0043686693101
0.3693321497004117
574.3907743167309
574.0238009968958
545.4160175043814
528.3452417933163
608.1792158937401
551.0802282630705
562.0228681381105
564.643888423893
32.581893522529455
563.6538809604328
566.2341302719187
569.0009318328441
565.869018866583
547.3665111218656
582.0902404794856
562.1807147013419
0.0
565.3838707516036
595.1494465918917
572.1898936018288
555.0713530875689
563.4942255204514
544.076784012482
193.50768656520563
574.9274628404575
567.5447236066333
566.8502290128645
32.13632167974743
574.139209187851
553.4862482068355
533.8631295606481
563.112891868105
221.641715425758
542.9623074403063
560.3203772436818
185.2227222186153
584.7838724291566
545.5714758301849
534.5605109516745
584.1427482159035
549.1005638155854
526.7540382102949
141.02408505501054
546.6513930946535
592.3365545941069
563.4262951468147
585.6757407446656
561.2211082801152
576.0111378453463
584.9343848716321
573.1907411191012
571.7404357962708
563.531354464486
578.3320702555391
585.1692172214235
560.5925633574149
403.4602802359726
517.8198727208938
569.1341059836686
592.5016302214522
565.7587303420983
555.2903869671154
539.1863140007052
529.5887363446096
555.2172941853114
590.493646107999
338.8291378997362
582.268920843672
167.1747223546376
557.2234749687034
570.0954467877453
582.1829215390312
554.8672083216247
561.5450419331811
573.2025235347733
560.9126681355007
599.1118760069792
557.4360974642065
558.4843524847256
590.4803512884295
597.8866318710907
593.1032328847303
592.036820220337
606.4148937346537
120.42436476833153
1.3415515947075236
532.3177566983861
571.6142920956131
14.985748444165182
570.3379255301883
553.3372224062203
21.338418459266997
554.405934142977
542.4826475461267
567.7680719799257
587.2356204288641
575.0150057288556
556.7781864725489
566.0322261546265
573.9694072775409
550.523772357743
570.8793792743055
544.020752017353
543.7339087909079
551.2353081718029
567.4414565035302
582.1502993613875
531.5553032641469
179.16346757484112
9.180653058095157
565.7517944118002
573.3114458991157
380.641213236412
537.2852087874749
579.4209636403978
544.3202908852134
578.6677025998159
13.928265179141427
24.242177918245876
544.0315561756554
568.8845396066515
570.7457445413173
562.0000621275017
587.9068467773029
582.9673601676054
539.3564294315966
607.6262807700953
592.9026959785637
599.1035975307907
583.442613716025
565.7014074289461
547.8671593365086
563.3640216772068
559.6226998638739
527.0033005629452
568.0624674841409
548.9496958784181
583.6846678769716
560.0794391039713
543.6860927537366
565.9194797265658
83.50600100967576
535.3984074408493
56.6765556936036
587.1711557295675
588.1245615547131
590.4316111607985
554.7188805842691
532.3600595212483
571.7053200306284
200.1069400444205
528.9805275073631
537.6909240388283
560.8856941719245
565.4876367280797
577.250149532925
555.3261588448277
554.5964108250072
531.5325723510974
548.0814874067383
542.1252440433714
552.3102050734569
593.9434468801608
533.0687185241082
590.2210120251675
553.0390109285327
580.0289537372079
566.7917581994946
579.7568183575901
574.0614604716044
549.7153462212084
591.8252672918012
555.0798466217645
528.606200297967
578.865730454287
379.4811710161423
1.3108547904311072
546.0111543655921
559.7906220857888
567.768616161061
552.0525388836586
381.86701640757667
595.474475382459
582.8350569324282
545.8096825006468
537.941045516846
548.0391860402002
577.645284538155
576.4475861740578
528.3037715394958
603.3008409381895
560.666692177387
3.5107816612968055
538.2817821727125
554.8086542469601
563.4332438958388
561.4038750258709
565.4946071377685
560.4057830641897
77.40025526519788
536.0075513562101
566.750884242016
591.6381779603622
582.6341513446954
578.0245101634271
570.4395301712665
564.640330926161
567.0704903908107
33.43751260288221
542.7320939306411
565.9954583872744
569.0814404046174
545.5993015707162
587.9962662829016
519.7142567958459
552.2667772212095
543.683802154735
318.4346421969867
554.8288579735331
586.0801914809063
601.3578655990709
572.8049454481043
574.6113481304245
537.9716318261759
531.4462588466131
545.0815384600564
506.96587003554174
560.9988675628663
552.932124123602
567.8635216175151
551.6719062240511
597.5779318132688
596.5865214882142
562.0192611330588
556.5972567885385
584.2231951873807
183.09770463120944
588.7082833878131
562.8725010998771
582.6443452038151
547.475631667529
563.2444414913791
535.9543803463735
231.37209132623065
597.3390689530079
542.3159264623367
550.9531784624913
572.781572630483
20.821766552396376
556.2098256429257
567.407505779246
511.12085912419116
291.23315313131513
353.1113204220737
548.0346338073618
554.1601119439438
554.1123309704478
576.7797155484645
297.48793444230586
562.9189397281203
554.7174991793166
546.0920767277546
544.9343856230715
24.226517231185454
553.5431522200299
562.4047343489573
574.4028922835222
267.73005812610035
572.2768016098107
587.4708642166503
547.6167930522671
142.63090689244237
554.2107149719589
563.0714129280781
530.144890965282
563.5174172324527
578.8564305839274
521.9151972626205
564.8775391902828
574.1089280032605
558.463420300549
571.4591572474213
281.6070620537558
556.640477818429
564.7033329080102
557.4426894721959
558.5970776537307
554.9186603477846
353.30195038232876
564.2511932744161
591.1841959768036
560.3159911910248
549.201177319899
591.3731853199562
91.13466307456414
549.9250870781799
595.0361878690078
543.893286743998
545.3345629959855
574.9494458943468
575.9928489608179
575.7348457311649
565.1012344864911
579.7074682255985
557.3532201748098
537.5994544637043
570.9291281705982
535.8049165285861
553.0749391724579
585.1564219778323
587.2471391507995
572.6915432228806
0.0
551.1342367391723
580.0623571461765
567.4950747074269
534.8021619043051
564.7004327427014
565.5100993229171
618.8118587223115
286.87791065071633
567.8677492166499
535.2673324659212
547.4477096389908
531.4327485292006
569.9445856676482
557.6073496658726
578.2422331641773
374.15769298348704
556.4071775927359
597.7546508923466
543.2469765189717
586.9452649482486
519.2785524584227
558.13207274604
571.0529506746751
562.8012504595131
525.7807233463409
563.9709917176214
544.5939497619556
579.0994414521681
542.8961847820299
383.584995603332
543.09595979904
600.8080165038494
565.9962411276291
570.6402479975563
45.48943912818728
583.5333471555568
570.0604987496561
528.7121007926111
563.6362135812578
563.3845119513873
564.449354843255
0.34128313588414905
543.1368049031748
577.480886490776
556.1032126490846
587.8126042455473
0.002072112427109911
560.9551599283169
544.5036193007943
38.08691583335178
565.9590155211026
534.2384552585885
544.7303158188175
615.3428153690585
557.2789451260834
590.4619335364813
117.72734046111381
553.0753601260652
558.0571693002872
564.4367625434128
569.1404022106146
346.4465247052411
560.7397039050181
0.355021180283132
545.0048567542663
560.5421645162595
526.1949150252103
573.8217645583063
544.0501360176937
519.4810510811296
563.5101462598132
556.3565547115431
558.085224520724
549.6445819772129
534.2041306293218
560.9892516503332
575.9354256652986
563.3775048502328
573.91888855725
526.2822010023757
372.6433091521283
562.576632361709
545.6323932708401
58.84367905099518
538.9041895017106
160.7133105832055
571.2051840919896
360.04286432457894
552.1259355338798
556.6654828317419
579.8260802850817
88.23807563100557
560.923108381198
581.5658179937628
573.799102051272
572.60249608871
559.8513371656793
596.2199916495855
85.80987167436108
556.4885985028898
524.3972220755443
591.0611591483259
346.864568933881
577.838078855917
552.3896586462824
548.9966644100697
575.028346370129
549.9357405592154
547.3088190012581
553.2627365893452
526.3659106691376
551.8186053158805
537.0601905864486
566.565015317125
588.114745756761
596.5203380959053
544.499222074754
543.4299904631184
538.4418382445306
578.9900888848043
566.339319329248
543.1354366255273
572.6111150352843
579.7787488146054
594.7242963513731
584.1989200833688
560.4505614575481
583.3523264218572
560.184447212357
18.621294032330834
64.41926271107953
560.0121087308568
575.7309302152611
585.0639504709636
564.6948736688173
578.3814286843667
542.6055545436194
541.7939597536282
547.9346245346509
567.1563097815073
554.6813363201676
176.06766657622242
569.0696646925498
564.952223531648
536.8615757796671
593.5156540829632
589.7444260568543
537.4741471651492
557.5669835205641
569.9440790872108
20.49931681279624
558.8830782196038
553.2686362048125
568.7631994638895
581.5433638966153
556.606635126229
0.0
564.7139360751598
388.54982452399906
549.8962673580766
532.3771489775608
43.14609877853482
547.3591117379032
578.1062845848141
576.071231654559
553.0767499168967
577.0857716717534
368.0196920445554
562.2161146691979
566.2775352424561
566.412125523025
546.2925516032458
572.9902958837727
557.8444468377056
558.0518331378526
547.7180801236534
577.2908639122658
570.8345785590942
586.3010419582891
575.2284583624198
192.5167348902298
568.4244460629229
564.9373994623783
585.011772174367
541.9596149225015
531.647255833746
533.561358179035
516.7095588928385
535.8872547087441
92.95597538911876
565.5886125906438
565.5243357848892
573.9768786408472
587.4135216756185
571.399992674735
592.4038934220682
542.3556893960784
317.647601288282
19.624967708984972
539.915899990296
503.62225451936354
599.869868969669
590.5300792854546
565.0006131962933
542.8763004800926
539.7111476716592
517.3499346178479
533.2328534626455
586.286213857915
560.302966113425
559.390337912909
0.14174841892572343
558.9708745991641
606.0655572044293
586.2555552163979
566.571368750177
566.9994629498563
563.042611088416
573.1332833502886
578.2693948060179
572.9559268875354
559.6485470049377
569.3041273603759
185.3215973306235
568.4471892747885
545.8107496592669
574.1348294162027
595.8165638073784
548.1457691538698
572.7610564847997
545.3103786393085
587.2324847574334
535.3166719775685
551.9020912580986
591.3744560205399
580.9789233968679
583.5855165852053
567.2840763058288
593.2416455917075
6.4421736607616165
576.6947077891648
125.23462431215674
565.0547805782995
564.9852903718444
586.8428324053117
90.36244388463761
575.3736141866931
539.4563905203072
284.26494731867285
575.6161889149522
560.7135890922485
561.0063023974855
562.0794535081465
531.6344992258281
575.9491748961946
578.2241786186653
533.1927307350566
563.5431547209517
221.20554813289738
580.4899287429968
553.9859326726588
548.9137362122448
570.1123360571266
388.87855454454353
592.5770661709591
581.6346552927148
532.0621876895183
577.5962014560213
533.8365326707896
554.115522428738
551.0673992391785
554.5743688676469
553.8428613798475
567.7054867663842
574.0585893383452
546.5282909760947
546.8994995228838
561.9822951946711
604.9291955909741
527.7497120385627
538.8906947751079
545.770463510677
563.5158056093862
581.8039020719326
563.1957730824056
570.2426332069182
560.1391263082821
65.72536714869209
574.5265717494138
563.3341336783654
534.193744566699
552.8512222861933
2.2932506155783994
545.9452982256145
580.2025601940579
557.3790707953959
551.7568388816246
570.4943360459628
551.2772120587761
563.4241161514079
169.90206339169123
531.4595146593308
571.7090032419193
558.0603472633242
215.27935452921113
552.1595976496296
555.3657922857682
575.4125776591876
549.8733675952936
369.9491552635085
587.4232153887746
559.835825389776
576.4139538535879
527.562046883591
545.8933064649943
534.2896420252996
540.2815161677117
545.6730727931233
587.6464079993711
579.7233436712908
571.3451632770785
515.6060829856955
369.0439881722119
164.25564813896338
561.2726295914057
0.3772281613305429
507.22582769429636
545.1695598835947
590.9821678470618
559.782396613281
551.4750798923253
566.7002443887475
307.2002752278795
538.4136629157814
563.8857186633246
27.132426419274267
531.4702171962986
553.3534329709962
525.8976598289283
387.718254430029
563.5453619943264
558.6092718585688
582.7917809382326
575.1133068683683
8.977040166864771
550.715487473124
583.4995919015064
532.58929664784
553.1779082572549
590.0431846738211
546.9222624235354
549.4142066021627
559.5999313537519
560.8846666602437
557.4922837865219
564.3376979411869
541.1190312006803
578.9048126806506
586.9846614193721
572.0140145964527
140.78756794948188
566.2388413374729
536.1497437865929
365.3482179808122
539.168731083047
552.2845563984042
553.3131752794161
363.18928023330557
564.1110948108732
588.4676660005127
563.907657387611
581.7610215257713
541.6647650078789
556.9270458577786
567.3111191630123
586.6638172478804
570.1855563019684
390.4853611594115
573.5445120199397
578.9834517710525
541.7604462811817
528.798695607581
561.806211685885
562.5102786431614
538.8016974488835
269.01752979825375
579.2848590928724
551.7039063260876
577.468716472472
117.08401730556862
578.6563937828197
586.9058718935809
572.5953733589841
557.2835762646989
569.658525146049
544.0929442098419
573.0667340624598
572.5448279260693
545.2480627104981
586.6460423491701
557.786594092617
579.3325576121057
545.7595164101592
584.5090234047536
18.099318044932986
588.0655254984367
542.2939483692244
574.8037645928309
522.6725694395705
5.912340952054991
27.73973290184569
575.2179868673682
548.7586412999765
568.5781596981514
78.67021289023481
575.0409445496348
582.0992979836699
542.4822030048441
559.9996287381005
566.7592928038297
579.68236863812
390.820083914553
577.894373268115
558.8782721316612
531.9294168329936
576.1131756849159
569.8166974054355
571.4014920577129
115.69137829451627
574.2188414488892
586.7077782352917
544.8486961059781
558.8839709518554
536.7308435537292
561.7642197657046
11.642841780095171
569.2934322835432
548.1996520707809
521.7211201288418
543.3599304491089
552.2314267417585
575.6174654194689
565.2729603720255
553.7775319320787
557.451248066782
540.3930695586641
544.4321883704814
576.2273253275691
547.0989660219406
575.1753508918645
546.873075276687
545.6719964745845
381.61031850498273
570.0815068383492
561.1423748499542
573.8120345691584
574.615188096919
551.2051833083158
554.413042900768
565.3197376167559
552.2849177605335
580.5109500582652
556.6179457903092
564.4977394595628
32.68686020589595
567.0615223707916
596.4766716639209
108.61454748505355
577.1375910414645
580.4310777954114
564.1291047875405
569.1554683857531
580.8517775387294
540.1859925897321
553.9777438147364
526.8212874856788
585.8039514297373
560.5778524008687
569.529788660074
597.8388490801254
629.4851148726735
559.2861708142625
524.1382652164418
565.6090276660364
558.7575945894307
575.8655161347856
561.6703268989091
561.1990925184548
570.0004245035583
583.1093305979189
550.6166663405182
568.290357462029
580.7242830118106
530.5182003495947
535.3808852420967
566.6734277793562
576.2938861631046
589.3441391614865
566.6169402330271
574.1248794745776
4.288018635093147
552.1799618447959
3.8918660966491876
569.3207993434286
574.5154908097334
523.0908614818883
594.2157321470401
563.292158237278
561.5146901781427
15.255149606071129
567.3208748105875
580.0042225566004
546.4631121100703
549.2366208306305
540.7999882854324
570.3929374584404
578.6035344610175
535.8132462073968
565.6350759217103
582.3685443583491
387.2822709654006
565.4939351271076
541.2250036030085
545.9611978233281
558.0888812182413
556.7497411883419
558.3516815413473
538.9212178778483
576.9083854269857
556.0891477246188
543.1913917180007
564.0608047257421
546.9778680489638
593.1908334760114
530.2088262271918
5.355144376419535
513.8121011653558
560.3373153359981
569.3089944225187
582.813474122133
583.937253918863
553.9616332130688
594.4285493776929
560.9816486482654
