Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
390.001,7,390,390,19.9893589978935,696.109375,0.139925512985254
391.001,7,391,391,17.9869324935434,696.109375,0.125908527454804
392,10,392,392,13.3247211219149,696.109375,0.0932730478534041
393.001,8,393,393,15.5432280486876,696.109375,0.108802596340813
394,12,394,394,9.02751767939032,696.109375,0.0631926237557322
394.999,2,395,395,18.8609348877259,696.109375,0.132026544214081
396.001,9,396,396,9.98071614743469,696.109375,0.0698650130320429
397.001,11,397,397,17.9997318039961,696.109375,0.125998122627973
398.002,9,398,398,13.0138519440092,696.109375,0.0910969636080644
399,6,399,399,11.0005324257694,696.109375,0.0770037269803858
400.001,9,400,400,13.3329244569833,696.109375,0.0933304711988832
401.001,5,401,401,14.9962584335208,696.109375,0.104973809034646
401.999,7,402,402,9.00859149370755,696.109375,0.0630601404559528
403,7,403,403,13.3066431641778,696.109375,0.0931465021492446
404.001,10,404,404,12.0122585098093,696.109375,0.0840858095686648
405,7,405,405,13.0179035227148,696.109375,0.0911253246590035
406.001,11,406,406,13.3247595908011,696.109375,0.0932733171356075
407.001,5,407,407,12.2084876735894,696.109375,0.085459413715126
408.001,12,408,408,11.0103618515385,696.109375,0.0770725329607694
409.001,7,409,409,13.3311159243846,696.109375,0.093317811470692
410.001,5,410,410,20.0025903354484,698.4375,0.140018132348139
410.999,4,411,411,14.428930138117,696.109375,0.101002510966819
412,4,412,412,15.0208143424343,696.497395833333,0.10514570039704
413.001,8,413,413,8.87348550399678,696.109375,0.0621143985279775
413.999,9,414,414,19.0464237532562,696.109375,0.133324966272793
415.001,4,415,415,15.540683121808,696.109375,0.108784781852656
416,5,416,416,11.1070706056486,696.109375,0.07774949423954
417,5,417,417,15.5463693786272,696.497395833333,0.10882458565039
418,6,418,418,11.0026285279553,696.497395833333,0.0770183996956873
419,7,419,419,8.88802872522004,696.109375,0.0622162010765403
420,5,420,420,9.99225378281748,696.109375,0.0699457764797223
421.001,7,421,421,16.9959889466086,696.109375,0.11897192262626
422.001,10,422,422,16.0325669532521,696.109375,0.112227968672765
423,6,423,423,7.76519643395556,696.109375,0.0543563750376889
424.001,8,424,424,19.0284589632254,696.109375,0.133199212742578
425.001,4,425,425,12.2147847754923,696.109375,0.0855034934284458
426.001,14,426,426,11.0993630519519,696.109375,0.0776955413636633
427.001,5,427,427,17.0459900812392,696.109375,0.119321930568674
428.001,8,428,428,22.1795512300502,696.109375,0.155256858610351
428.999,5,429,429,17.025422360669,696.109375,0.119177956524683
430.001,3,430,430,15.5299552870402,696.109375,0.108709687009281
431,6,431,431,13.3122954690604,696.109375,0.0931860682834228
432.001,4,432,432,9.00013320197139,696.109375,0.0630009324137997
433,8,433,433,17.0191277977319,696.109375,0.119133894584123
434.001,8,434,434,9.98997450558506,696.109375,0.0699298215390954
435,7,435,435,21.0480337177473,696.109375,0.147336236024231
436,3,436,436,16.6511884619253,696.109375,0.116558319233477
436.999,0,437,437,16.0038457241275,696.109375,0.112026920068893
438.001,5,438,438,16.6618532423966,696.109375,0.116632972696776
439,4,439,439,15.5476055465861,696.109375,0.108833238826102
440.001,6,440,440,11.1036889119451,696.109375,0.0777258223836156
440.999,6,441,441,15.0060579455926,696.109375,0.105042405619148
442.001,9,442,442,20.0041148464239,696.109375,0.140028803924967
443.001,4,443,443,15.5521617282629,696.109375,0.10886513209784
444.001,5,444,444,16.9801756449345,696.109375,0.118861229514542
445,8,445,445,13.0089436487585,696.109375,0.0910626055413097
446,10,446,446,15.0232620189101,696.109375,0.105162834132371
447.001,8,447,447,13.3228926264784,696.109375,0.0932602483853487
