Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
51.001,10,51,51,696.109375,14.0314894686656,0.0982204262806591
52,12,52,52,696.109375,16.6436263399367,0.116505384379557
53.001,11,53,53,696.109375,19.9824066011214,0.13987684620785
54.001,11,54,54,696.109375,19.9960985389962,0.139972689772973
55.001,8,55,55,698.049479166667,17.0001564014389,0.119001094810072
56.001,9,56,56,696.109375,14.4408374441584,0.101085862109109
57.001,10,57,57,696.109375,14.0162321985091,0.0981136253895637
58,11,58,58,696.109375,9.99471723667835,0.0699630206567484
59.001,7,59,59,696.109375,13.0032065907453,0.0910224461352169
60.001,9,60,60,696.109375,7.77285238031945,0.0544099666622361
61.001,10,61,61,696.109375,12.9995515154727,0.090996860608309
62,17,62,62,696.109375,9.00671090029181,0.0630469763020426
63.001,14,63,63,696.109375,9.98979243009493,0.0699285470106645
64.001,11,64,64,696.109375,13.3181905506772,0.0932273338547405
65,14,65,65,696.497395833333,13.3331214848475,0.0933318503939326
66,12,66,66,696.109375,12.0100992924951,0.0840706950474654
67.001,22,67,67,696.109375,20.9836180893576,0.146885326625503
68,14,68,68,696.109375,9.00050222802432,0.0630035155961703
69.001,19,69,69,696.109375,13.0029022477817,0.0910203157344719
70,7,70,70,696.109375,6.6589105156738,0.0466123736097166
71.001,12,71,71,696.109375,14.0227266330542,0.0981590864313793
72.001,13,72,72,696.109375,13.3315898576375,0.0933211290034626
73.001,12,73,73,696.109375,11.0994098665762,0.0776958690660335
74.001,9,74,74,696.109375,11.0033560235872,0.0770234921651104
75,10,75,75,696.109375,17.0160614604125,0.119112430222887
76.001,12,76,76,696.109375,12.2104283051937,0.0854729981363556
77.001,14,77,77,696.109375,16.0179689575766,0.112125782703036
78.001,13,78,78,696.109375,17.775182601118,0.124426278207826
78.999,17,79,79,696.109375,18.8817851417233,0.132172495992063
80,9,80,80,696.109375,8.99384461274704,0.0629569122892292
81.001,15,81,81,696.109375,22.0399076608014,0.15427935362561
82,19,82,82,696.109375,18.8785748941384,0.132150024258969
83.001,19,83,83,696.109375,8.87695628698223,0.0621386940088756
84,16,84,84,696.109375,17.9886132078394,0.125920292454876
85.001,22,85,85,696.109375,12.004524505286,0.0840316715370023
86,24,86,86,696.109375,15.5291628805089,0.108704140163562
87,24,87,87,696.109375,6.66349336304955,0.0466444535413469
88.001,26,88,88,696.109375,16.001665773407,0.112011660413849
89.001,34,89,89,696.109375,12.2158021395422,0.0855106149767955
90,34,90,90,696.109375,10.0043769149003,0.0700306384043019
91,32,91,91,696.109375,17.0316226137069,0.119221358295948
92,27,92,92,696.109375,6.66539357649356,0.0466577550354549
93,38,93,93,696.109375,16.6597362164006,0.116618153514805
94.001,44,94,94,696.109375,19.998648091389,0.139990536639723
95.001,28,95,95,696.109375,16.0047678203337,0.112033374742336
96.001,34,96,96,696.109375,14.4301425698086,0.10101099798866
97.001,38,97,97,696.109375,9.99234586306889,0.0699464210414822
98.001,40,98,98,696.109375,14.0280406504562,0.0981962845531934
99.001,34,99,99,696.109375,13.3102134924969,0.0931714944474781
100,33,100,100,696.109375,8.99281923384178,0.0629497346368924
101,38,101,101,696.109375,11.021086645078,0.0771476065155462
102.001,33,102,102,696.109375,19.9943635889043,0.13996054512233
103.001,32,103,103,696.109375,16.9794446842652,0.118856112789857
104.001,30,104,104,696.109375,25.0322014239117,0.175225409967382
105,28,105,105,696.109375,11.9923488814137,0.0839464421698956
106.001,27,106,106,696.109375,17.0068367483728,0.11904785723861
107.001,31,107,107,696.109375,9.99093267354694,0.0699365287148286
108.001,32,108,108,696.109375,14.0044422090687,0.098031095463481
109.001,35,109,109,696.109375,12.0103072456782,0.0840721507197477
110,29,110,110,696.109375,13.3166061963278,0.0932162433742948
111.001,21,111,111,696.109375,8.86702870744879,0.0620692009521415
112,19,112,112,696.109375,6.00889617078084,0.0420622731954659
113.001,30,113,113,696.109375,8.88583216262495,0.0622008251383746
114,25,114,114,696.109375,16.9856708880389,0.118899696216272
115.001,35,115,115,698.4375,18.87116467167,0.13209815270169
116.001,28,116,116,696.109375,18.8882173078291,0.132217521154803
117.001,20,117,117,696.109375,16.0127509535843,0.11208925667509
118.001,27,118,118,696.109375,11.9924735236166,0.083947314665316
119.001,21,119,119,696.109375,23.0698115567519,0.161488680897263
120.001,25,120,120,696.109375,9.98534705793399,0.0698974294055379
121,26,121,121,696.109375,17.7760357262766,0.124432250083936
122,26,122,122,696.109375,7.77148201384856,0.0544003740969399
123.001,27,123,123,696.497395833333,15.9889372543137,0.111922560780196
124.001,22,124,124,696.109375,16.023163084555,0.112162141591885
125.001,22,125,125,696.109375,10.9994038323123,0.076995826826186
125.999,22,126,126,696.109375,12.2127573352874,0.0854893013470116
127,26,127,127,696.497395833333,20.0222427094259,0.140155698965981
128,36,128,128,696.109375,26.6031708097595,0.186222195668316
129.001,18,129,129,696.109375,6.01116754706895,0.0420781728294826
130.001,33,130,130,696.109375,13.3140206067754,0.0931981442474278
131,18,131,131,696.885416666667,16.6577362691668,0.116604153884168
132.001,19,132,132,696.109375,13.322009625152,0.0932540673760637
133,33,133,133,696.109375,19.0103188010452,0.133072231607316
134.001,27,134,134,696.109375,15.0067350226782,0.105047145158747
135,25,135,135,696.109375,14.0118021409433,0.0980826149866032
136.001,25,136,136,696.109375,15.9897090232726,0.111927963162908
137.001,24,137,137,696.109375,3.32950625087053,0.0233065437560937
138.001,29,138,138,696.109375,15.9861336276913,0.111902935393839
139,21,139,139,696.109375,16.0223768515108,0.112156637960576
140.001,19,140,140,696.109375,6.00083111510944,0.0420058178057661
141.001,27,141,141,696.109375,12.1986273660901,0.0853903915626308
142.001,26,142,142,696.109375,9.01875269247346,0.0631312688473142
143.001,23,143,143,696.109375,12.2025449405864,0.0854178145841045
144.001,24,144,144,696.109375,17.032561147145,0.119227928030015
145,23,145,145,696.109375,8.87126661061505,0.0620988662743053
146.001,23,146,146,696.109375,11.022646026261,0.0771585221838267
147.001,35,147,147,696.109375,6.65700217883681,0.0465990152518577
148,30,148,148,696.109375,16.0229336248973,0.112160535374281
149.001,20,149,149,696.109375,14.4208359337059,0.100945851535941
150.001,22,150,150,696.109375,19.0094514992854,0.133066160494998
151.001,27,151,151,696.109375,13.3129940368881,0.0931909582582166
152.001,30,152,152,696.109375,15.042003289987,0.105294023029909
153,27,153,153,696.109375,9.9962680599243,0.0699738764194701
154,24,154,154,696.109375,13.3277445657788,0.0932942119604512
155.001,31,155,155,696.109375,12.0158477015336,0.0841109339107349
156,25,156,156,696.109375,15.5419891259363,0.108793923881554
157.001,13,157,157,696.109375,18.0319580392329,0.126223706274631
158.001,27,158,158,695.721354166667,22.2051218111919,0.155435852678343
159.001,27,159,159,696.109375,18.8602234448331,0.132021564113832
160.001,27,160,160,696.109375,11.026506619262,0.0771855463348343
161.001,25,161,161,696.109375,9.99095485553745,0.0699366839887622
162.001,24,162,162,698.049479166667,14.9932170685982,0.104952519480187
163.001,24,163,163,696.109375,19.0025349381608,0.133017744567125
164.001,21,164,164,696.109375,13.261261324979,0.0928288292748532
165.001,24,165,165,696.109375,17.0537876462362,0.119376513523654
166.001,28,166,166,696.109375,13.006364013912,0.091044548097384
167.001,29,167,167,696.109375,19.0065154334906,0.133045608034434
168.001,25,168,168,696.109375,17.7758323116859,0.124430826181801
169.001,27,169,169,696.109375,13.3254624268599,0.0932782369880191
170.001,16,170,170,696.109375,16.0172185098981,0.112120529569287
171.001,27,171,171,696.109375,17.7680251062195,0.124376175743536
172.001,32,172,172,696.109375,15.9915628514396,0.111940939960077
173,18,173,173,696.497395833333,15.0335910558552,0.105235137390986
174.001,21,174,174,696.109375,16.6442874974437,0.116510012482106
175,17,175,175,696.109375,8.00223822603182,0.0560156675822227
176.001,19,176,176,696.109375,19.9974847608056,0.139982393325639
177.001,27,177,177,696.109375,14.4268196797357,0.10098773775815
178.001,23,178,178,696.109375,13.0212311173368,0.0911486178213577
179.001,21,179,179,696.109375,18.8693821409512,0.132085674986658
180.001,27,180,180,696.109375,9.99418560490808,0.0699592992343565
181.002,10,181,181,696.109375,11.0303090832991,0.0772121635830936
182.001,18,182,182,696.109375,15.5376785931298,0.108763750151909
183.001,22,183,183,696.109375,6.65840654343806,0.0466088458040664
184,22,184,184,696.109375,16.0036744436523,0.112025721105566
185,22,185,185,696.109375,11.1056471327218,0.0777395299290527
186.001,22,186,186,696.109375,16.9994611170826,0.118996227819578
187,28,187,187,696.109375,20.0364362593376,0.140255053815363
188,20,188,188,696.109375,9.99323125136574,0.0699526187595602
189,33,189,189,696.109375,18.8741858980743,0.13211930128652
190,21,190,190,696.109375,11.1017486364277,0.0777122404549941
191,21,191,191,696.109375,11.0198401201523,0.0771388808410662
192.001,25,192,192,696.109375,13.3132155853377,0.093192509097364
193.001,25,193,193,696.109375,22.9859486895661,0.160901640826962
194.001,27,194,194,696.109375,14.9988855828012,0.104992199079608
195,19,195,195,696.109375,18.0341313970821,0.126238919779575
196,19,196,196,696.109375,12.2037281501955,0.0854260970513685
197.001,16,197,197,696.109375,11.1081526397914,0.0777570684785397
198,26,198,198,696.109375,15.5468096114375,0.108827667280062
199.001,23,199,199,696.109375,11.0949039220153,0.0776643274541068
200.001,21,200,200,696.109375,22.0720785798102,0.154504550058672
201.001,21,201,201,696.109375,13.9966142190204,0.0979762995331429
202,22,202,202,696.109375,8.87807046679896,0.0621464932675927
203.001,22,203,203,696.109375,18.0045029261818,0.126031520483273
204,31,204,204,696.109375,14.0249279068617,0.0981744953480316
205.001,25,205,205,696.109375,11.1094249472802,0.0777659746309616
206,15,206,206,696.109375,11.0828584420848,0.0775800090945936
207.001,16,207,207,696.109375,14.0238447432169,0.0981669132025182
208.001,21,208,208,696.109375,19.0371929638936,0.133260350747255
209.001,18,209,209,696.109375,9.99727185559141,0.0699809029891398
210,24,210,210,696.109375,17.9754581070464,0.125828206749325
211.001,13,211,211,696.497395833333,14.4361356463724,0.101052949524607
212.001,24,212,212,696.109375,24.0348072077983,0.168243650454588
213.001,20,213,213,696.497395833333,21.0933224092127,0.147653256864489
214,21,214,214,696.109375,24.0118450431598,0.168082915302119
215.001,21,215,215,696.109375,11.003550845858,0.0770248559210057
216,18,216,216,696.109375,16.9956678042767,0.118969674629937
217,12,217,217,696.109375,23.3071283520229,0.16314989846416
218,12,218,218,696.109375,9.0120888159377,0.0630846217115639
219.001,19,219,219,696.109375,14.4199817465216,0.100939872225651
220,17,220,220,696.109375,16.0338554858584,0.112236988401009
221.001,21,221,221,696.109375,12.2177125287755,0.0855239877014284
222,14,222,222,696.109375,21.0676392080297,0.147473474456208
223,17,223,223,696.109375,21.0307195720789,0.147215037004553
224.001,24,224,224,696.109375,17.7586044045557,0.12431023083189
225.001,15,225,225,696.109375,15.028509081728,0.105199563572096
226.001,23,226,226,696.109375,14.4396857657799,0.101077800360459
227,25,227,227,696.109375,16.6612147469522,0.116628503228666
228.001,19,228,228,695.721354166667,16.0339808155424,0.112237865708797
229,16,229,229,696.109375,14.4030293337635,0.100821205336345
230,20,230,230,696.109375,9.01301930638808,0.0630911351447165
231.001,16,231,231,696.109375,13.3255009000265,0.0932785063001858
232,16,232,232,696.109375,19.0139372159793,0.133097560511855
233,20,233,233,696.109375,15.9947617155382,0.111963332008767
234.001,23,234,234,696.109375,5.99663348995874,0.0419764344297112
235.001,20,235,235,696.109375,16.6637708735949,0.116646396115164
236,24,236,236,696.109375,8.00732750540019,0.0560512925378013
237.001,19,237,237,696.109375,13.3208561314236,0.093245992919965
238,15,238,238,696.109375,17.0071821330148,0.119050274931103
239,25,239,239,696.109375,17.7702313528633,0.124391619470043
240.001,22,240,240,696.109375,13.012060879229,0.0910844261546027
241.001,20,241,241,696.109375,9.99266538360843,0.069948657685259
242,17,242,242,696.109375,11.1062071036633,0.0777434497256434
243.001,15,243,243,696.109375,9.9977738290274,0.0699844168031918
244.001,19,244,244,696.109375,9.00645582753718,0.0630451907927602
245,17,245,245,696.109375,17.7696945411721,0.124387861788204
246.001,22,246,246,696.109375,10.9961645378092,0.0769731517646645
247.001,18,247,247,696.109375,12.0118737371892,0.0840831161603245
248,15,248,248,696.109375,11.0034440779964,0.0770241085459749
249,28,249,249,696.109375,15.9826795701498,0.111878756991049
250.001,20,250,250,696.109375,11.0039504182001,0.0770276529274009
251,15,251,251,696.109375,9.02205441201016,0.0631543808840711
252.001,15,252,252,695.721354166667,21.0798146130157,0.14755870229111
253.001,14,253,253,696.109375,22.2039656282612,0.155427759397828
254,21,254,254,696.109375,10.9987549409407,0.0769912845865848
255.001,11,255,255,696.109375,18.8861378081482,0.132202964657037
256.001,19,256,256,696.109375,14.4390266007966,0.101073186205576
257,10,257,257,696.109375,23.032747961051,0.161229235727357
258.001,17,258,258,696.109375,8.8806811660068,0.0621647681620476
259,12,259,259,696.109375,15.5282034877898,0.108697424414529
260,20,260,260,696.109375,10.0105140428993,0.0700735983002948
261,9,261,261,696.109375,22.2066972734173,0.155446880913921
262,15,262,262,696.109375,19.002202355253,0.133015416486771
263,12,263,263,696.109375,12.2129797105768,0.0854908579740376
264.001,13,264,264,696.109375,21.1029700542191,0.147720790379534
265,14,265,265,696.109375,18.007656855695,0.126053597989865
266,14,266,266,696.109375,11.1084463182665,0.0777591242278658
267.001,9,267,267,696.109375,14.9940203846706,0.104958142692694
268.001,12,268,268,696.109375,13.0114774242359,0.0910803419696514
269,19,269,269,696.109375,10.9968669925938,0.0769780689481567
270.001,13,270,270,696.109375,15.0255855671037,0.105179098969726
271.001,18,271,271,696.109375,5.547430419135,0.038832012933945
272,20,272,272,696.109375,7.77384680257794,0.0544169276180456
273.001,14,273,273,696.109375,14.4271430938431,0.100990001656902
274,13,274,274,696.109375,12.0167453346238,0.0841172173423666
275,12,275,275,696.109375,9.98983257040612,0.0699288279928428
276.001,11,276,276,696.109375,9.00276925182186,0.063019384762753
277.001,8,277,277,696.109375,16.6558089298898,0.116590662509229
278.001,14,278,278,696.497395833333,19.0269821634059,0.133188875143842
279,12,279,279,696.109375,17.7572760161019,0.124300932112713
280.001,11,280,280,696.109375,9.99641428619554,0.0699749000033688
281,11,281,281,696.109375,7.99888415566029,0.055992189089622
282.001,11,282,282,696.109375,14.0014771558399,0.0980103400908796
283.001,12,283,283,696.109375,19.0162265461118,0.133113585822783
283.999,14,284,284,696.497395833333,7.76912211250865,0.0543838547875606
285,11,285,285,696.109375,15.019972056844,0.105139804397908
286.001,13,286,286,696.109375,18.8868679940135,0.132208075958095
287.001,8,287,287,696.109375,14.4240888497244,0.100968621948071
288,16,288,288,696.109375,17.7547183441417,0.124283028408992
289.001,13,289,289,696.109375,19.0184383760055,0.133129068632039
290.001,14,290,290,696.109375,10.9925272799551,0.0769476909596856
291,13,291,291,696.109375,11.0142833226128,0.0770999832582894
292,12,292,292,696.109375,8.87604032740162,0.0621322822918114
293,10,293,293,696.109375,16.6567170543462,0.116597019380423
294.001,6,294,294,696.109375,14.9980472542475,0.104986330779732
295.001,8,295,295,696.109375,20.0362435609775,0.140253704926842
296.001,5,296,296,696.109375,12.2199330214362,0.0855395311500534
297,10,297,297,696.109375,9.99831028556174,0.0699881719989322
298.001,10,298,298,696.109375,13.9873037244094,0.0979111260708655
299.005,8,299,299,696.885416666667,13.0240867460281,0.0911686072221967
300,9,300,300,696.109375,15.544087473242,0.108808612312694
301.001,6,301,301,696.109375,14.0013273258305,0.0980092912808134
302.001,6,302,302,696.109375,16.6653871352766,0.116657709946936
303.001,6,303,303,696.109375,9.99824475258788,0.0699877132681152
304.001,9,304,304,696.109375,6.66268238260187,0.0466387766782131
305.001,6,305,305,695.721354166667,17.0150736537499,0.119105515576249
306,7,306,306,696.109375,13.9979185095176,0.0979854295666234
307.001,7,307,307,696.109375,11.9979243590859,0.0839854705136011
308.001,11,308,308,695.721354166667,12.0043960098188,0.0840307720687316
309.001,9,309,309,696.109375,19.0003838077529,0.13300268665427
310.001,9,310,310,696.109375,14.9810504692614,0.10486735328483
311.001,14,311,311,696.109375,19.0406994951709,0.133284896466196
311.999,8,312,312,696.109375,11.0947599005199,0.0776633193036396
313,5,313,313,696.109375,9.99871016638854,0.0699909711647197
314.001,9,314,314,696.109375,13.3315395006294,0.0933207765044059
315,12,315,315,696.109375,21.0972361621285,0.147680653134899
316,6,316,316,696.109375,9.0192027846488,0.0631344194925416
317,10,317,317,696.109375,14.4344814445851,0.101041370112096
318.001,11,318,318,696.109375,13.9895274397586,0.0979266920783102
319.001,10,319,319,696.109375,12.0115046191242,0.0840805323338694
320,16,320,320,696.109375,7.77531127625625,0.0544271789337938
321.001,11,321,321,696.109375,17.7626597806756,0.124338618464729
322.001,4,322,322,696.109375,8.99729541299885,0.062981067890992
323.001,7,323,323,696.109375,20.009468480485,0.140066279363395
324.001,10,324,324,696.109375,14.0139677216281,0.098097774051397
325,14,325,325,696.497395833333,15.5321451612098,0.108725016128469
325.999,15,326,326,696.109375,11.1023156099668,0.0777162092697674
327.001,11,327,327,696.109375,12.0018050714828,0.0840126355003793
328.001,6,328,328,696.497395833333,12.0040117407238,0.0840280821850662
329,14,329,329,696.109375,14.4439629790118,0.101107740853083
330.001,5,330,330,696.109375,15.5296434826468,0.108707504378528
331.001,8,331,331,696.109375,17.7562631056481,0.124293841739537
332,10,332,332,696.109375,20.020412812904,0.140142889690328
333.001,8,333,333,696.109375,13.0122940153857,0.0910860581077002
334,7,334,334,696.109375,7.77619661779883,0.0544333763245918
335.001,13,335,335,696.497395833333,15.5370474793305,0.108759332355313
336,8,336,336,696.109375,15.5554051866388,0.108887836306471
337,6,337,337,696.109375,23.9967628366933,0.167977339856853
338,8,338,338,696.109375,17.7760396761206,0.124432277732844
339.001,7,339,339,696.109375,9.00666222805009,0.0630466355963506
339.999,6,340,340,696.109375,13.3303739903075,0.0933126179321524
341,9,341,341,695.721354166667,17.0033598639091,0.119023519047364
342.001,6,342,342,696.109375,22.9790201545989,0.160853141082192
343,5,343,343,696.109375,26.0244239218507,0.182170967452955
344,8,344,344,696.109375,14.4180002300226,0.100926001610158
345.001,5,345,345,696.109375,14.0341084972918,0.0982387594810427
346.001,6,346,346,696.109375,21.0918050788623,0.147642635552036
347.001,13,347,347,696.497395833333,13.9825609499832,0.0978779266498823
348.001,6,348,348,696.109375,21.0242914663602,0.147170040264522
349,6,349,349,696.109375,13.0076016423998,0.0910532114967987
350,6,350,350,696.109375,15.5300173048764,0.108710121134135
351.001,11,351,351,696.109375,12.0022576246592,0.0840158033726144
351.999,3,352,352,696.109375,14.0278031057556,0.0981946217402892
353,8,353,353,696.109375,12.1936592528479,0.0853556147699356
354,6,354,354,696.109375,19.0108932418276,0.133076252692793
355.001,10,355,355,696.109375,14.4304100689629,0.101012870482741
356,10,356,356,696.109375,14.017105073321,0.0981197355132468
357.001,3,357,357,696.109375,13.9937252136142,0.0979560764952995
358.001,13,358,358,696.109375,19.9800732069882,0.139860512448918
359,11,359,359,696.109375,19.0090901469083,0.133063631028358
360,6,360,360,696.109375,12.9888957929866,0.090922270550906
361.001,4,361,361,696.109375,12.0009576764226,0.084006703734958
362.004,11,362,362,696.109375,14.0074491614641,0.0980521441302485
363,5,363,363,696.497395833333,10.9991134714542,0.0769937943001794
364.001,8,364,364,696.109375,22.2125104190557,0.15548757293339
365.001,6,365,365,696.109375,19.9934354886812,0.139954048420769
366,9,366,366,696.109375,13.326943804165,0.093288606629155
367.001,3,367,367,696.109375,17.0498691623128,0.11934908413619
368.001,4,368,368,696.109375,24.421363542412,0.170949544796884
369,5,369,369,696.109375,8.8788567672815,0.0621519973709705
370.001,4,370,370,695.721354166667,9.99900109979013,0.0699930076985309
371.001,6,371,371,696.109375,14.0052715842243,0.0980369010895701
372,2,372,372,696.109375,23.3270531722404,0.163289372205683
373.001,6,373,373,696.109375,10.0001050011025,0.0700007350077176
374,6,374,374,696.497395833333,16.6391141424373,0.116473798997061
375.001,7,375,375,696.109375,18.8543832725686,0.13198068290798
376,7,376,376,696.109375,17.0225548852229,0.11915788419656
377.001,6,377,377,696.109375,5.55146166099511,0.0388602316269658
378,6,378,378,696.109375,14.0193705643087,0.0981355939501609
379,4,379,379,696.109375,14.4413363479438,0.101089354435606
380.001,10,380,380,697.2734375,17.7711688775297,0.124398182142708
381,3,381,381,696.109375,17.9752570586588,0.125826799410611
382.001,4,382,382,696.109375,17.0114980715466,0.119080486500826
383.001,7,383,383,696.109375,19.0196206406529,0.13313734448457
384.001,7,384,384,696.109375,18.8764660768252,0.132135262537776
384.999,7,385,385,696.109375,13.3231781109066,0.093262246776346
386.001,3,386,386,696.109375,14.9950291478375,0.104965204034862
387,6,387,387,696.109375,17.9900748756911,0.125930524129838
388,7,388,388,696.109375,23.022115043711,0.161154805305977
389.001,6,389,389,696.109375,13.0249975753466,0.0911749830274262
390.003,7,390,390,696.109375,17.7586832469133,0.124310782728393
391,6,391,391,696.109375,11.9846584387326,0.083892609071128
392,12,392,392,696.497395833333,17.012192638464,0.119085348469248
393,8,393,393,696.109375,15.5546170936576,0.108882319655603
393.999,4,394,394,696.109375,7.01319954285962,0.0490923968000173
395.001,5,395,395,697.661458333333,17.7749673579389,0.124424771505572
396,6,396,396,696.109375,17.0294473203063,0.119206131242144
397.001,9,397,397,696.109375,17.7693708909718,0.124385596236803
398.001,8,398,398,696.109375,10.9920977809053,0.0769446844663372
399.001,8,399,399,696.109375,16.0008592461415,0.112006014722991
399.999,1,400,400,696.109375,19.0247321517973,0.133173125062581
401.001,2,401,401,696.109375,11.0877234065389,0.0776140638457724
402,6,402,402,696.109375,13.0351205252311,0.0912458436766179
403.001,12,403,403,696.109375,19.985921028964,0.139901447202748
403.999,5,404,404,696.109375,16.6338665300767,0.116437065710537
405.001,7,405,405,696.109375,13.0142922957992,0.0911000460705947
406,5,406,406,696.109375,16.635056362898,0.116445394540286
407.001,5,407,407,696.109375,17.0419197141128,0.119293437998789
408,7,408,408,696.109375,16.6545144226429,0.116581600958501
409.001,6,409,409,696.109375,14.4179282723595,0.100925497906517
410.001,7,410,410,696.109375,22.0029461944954,0.154020623361468
411.002,4,411,411,696.109375,15.0245350657624,0.105171745460337
412,2,412,412,696.109375,15.9934187082016,0.111953930957411
413,3,413,413,696.109375,14.4436885580766,0.101105819906536
414.001,12,414,414,696.497395833333,13.9867112256645,0.0979069785796515
415,2,415,415,696.497395833333,11.0131618297027,0.0770921328079187
416.001,5,416,416,696.109375,11.0990550708475,0.0776933854959324
417.001,2,417,417,696.497395833333,12.2189665464691,0.0855327658252834
418.001,5,418,418,696.497395833333,13.3266625983327,0.0932866381883291
419.001,4,419,419,696.109375,20.0188317149943,0.14013182200496
420,4,420,420,696.109375,16.0058693522915,0.11204108546604
421.001,8,421,421,696.109375,9.98667777185235,0.0699067444029664
422,9,422,422,696.109375,11.0151347952086,0.0771059435664603
423.001,8,423,423,696.109375,14.4408566938258,0.101085996856781
424.001,7,424,424,696.109375,12.2206647663903,0.0855446533647323
425,6,425,425,696.109375,22.2138673398949,0.155497071379265
425.999,3,426,426,696.109375,12.2132210782875,0.0854925475480127
427.001,6,427,427,696.109375,22.9887148398851,0.160921003879196
428,11,428,428,696.109375,11.0105833727379,0.0770740836091651
429,9,429,429,696.109375,15.0202894069309,0.105142025848516
430.001,6,430,430,696.109375,14.4402519579593,0.101081763705715
431.001,2,431,431,696.497395833333,12.2172131648246,0.0855204921537725
432,7,432,432,696.109375,21.0992861334159,0.147695002933911
433.001,5,433,433,696.109375,11.9943015073539,0.083960110551477
434.001,6,434,434,696.109375,10.0134450526722,0.0700941153687056
435.001,4,435,435,696.497395833333,11.980622541102,0.0838643577877141
436.004,4,436,436,696.109375,12.00120972194,0.0840084680535798
437.001,8,437,437,696.109375,11.0117914262592,0.0770825399838147
438.001,5,438,438,696.109375,22.1922306553932,0.155345614587752
439,6,439,439,696.109375,10.9973907590685,0.0769817353134795
440.001,6,440,440,696.109375,20.1901345349425,0.141330941744597
441,3,441,441,696.109375,21.0364709296507,0.147255296507555
442.001,4,442,442,696.109375,15.0032016832392,0.105022411782674
443,5,443,443,696.109375,18.8863623133083,0.132204536193158
444,7,444,444,696.109375,14.4125191132177,0.100887633792524
445,7,445,445,696.109375,16.0092068948852,0.112064448264197
446.001,1,446,446,696.109375,19.0180176699405,0.133126123689584
447,3,447,447,696.109375,13.3061296904107,0.093142907832875
448.001,3,448,448,696.109375,8.01991264109658,0.0561393884876761
449.001,6,449,449,696.109375,18.8397819505802,0.131878473654061
450,5,450,450,696.109375,12.9978787461886,0.0909851512233203
451,3,451,451,696.109375,14.4407620501217,0.101085334350852
