Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
284.001,674,284,284,710.078125,881.135166134485,6.1679461629414
285.001,650,285,285,707.361979166667,872.455421730143,6.107187952111
286.001,668,286,286,706.197916666667,899.626246186811,6.29738372330768
287.001,688,287,287,702.317708333333,829.793765182194,5.80855635627536
288,707,288,288,706.197916666667,878.401693094252,6.14881185165976
289,650,289,289,706.197916666667,844.496650588679,5.91147655412075
290.001,618,290,290,702.317708333333,838.647824230968,5.87053476961678
291,620,291,291,708.9140625,862.006478764606,6.03404535135224
292.001,682,292,292,706.973958333333,881.751346120394,6.17225942284276
293,673,293,293,702.317708333333,799.48008779272,5.59636061454904
294.001,641,294,294,701.9296875,869.514875026091,6.08660412518264
295.001,613,295,295,709.302083333333,932.553073889255,6.52787151722479
296.001,577,296,296,704.2578125,913.731139047923,6.39611797333546
297.001,644,297,297,706.5859375,885.521995226977,6.19865396658884
298,622,298,298,703.09375,907.167433770519,6.35017203639364
299,612,299,299,702.705729166667,874.461103339791,6.12122772337854
300,609,300,300,707.361979166667,853.711530873718,5.97598071611602
301.003,645,301,301,702.705729166667,895.020830332811,6.26514581232968
301.999,602,302,302,702.705729166667,842.770830624493,5.89939581437145
303,626,303,303,713.5703125,892.543207205258,6.24780245043681
304,641,304,304,708.9140625,881.639894135317,6.17147925894722
305.001,634,305,305,714.346354166667,887.701106333782,6.21390774433648
306.001,607,306,306,705.809895833333,894.21522727452,6.25950659092164
307,620,307,307,702.705729166667,905.903548198974,6.34132483739282
308,605,308,308,705.033854166667,902.538998732338,6.31777299112636
309.001,637,309,309,706.5859375,887.588648791879,6.21312054154315
310.001,606,310,310,705.421875,866.600837551401,6.06620586285981
311,620,311,311,698.4375,863.976898679337,6.04783829075536
312.001,625,312,312,712.40625,892.514472127163,6.24760130489014
313.001,591,313,313,700.377604166667,905.90062270169,6.34130435891183
314,599,314,314,710.078125,867.848582343816,6.07494007640671
315,617,315,315,706.5859375,834.089400389679,5.83862580272775
316.001,609,316,316,708.526041666667,902.454295492351,6.31718006844646
317.001,625,317,317,708.526041666667,880.050454746374,6.16035318322462
318.001,588,318,318,701.153645833333,839.724766445919,5.87807336512144
319,601,319,319,700.377604166667,857.3632586015,6.0015428102105
320.001,611,320,320,702.705729166667,870.938000226244,6.0965660015837
321.001,578,321,321,701.153645833333,881.022519402216,6.16715763581551
322.001,612,322,322,705.809895833333,858.511592754882,6.00958114928417
323,637,323,323,704.2578125,880.84940307939,6.16594582155573
324,603,324,324,703.869791666667,865.503721499346,6.05852605049542
325.001,652,325,325,707.75,908.047834805451,6.35633484363816
326,615,326,326,712.018229166667,879.13248526553,6.15392739685871
327.001,561,327,327,710.854166666667,935.486225631945,6.54840357942361
328.001,575,328,328,706.197916666667,944.979849606057,6.6148589472424
329.001,594,329,329,708.138020833333,912.270538156381,6.38589376709467
330,566,330,330,705.421875,860.086719570177,6.02060703699124
331,633,331,331,710.854166666667,863.008554447343,6.0410598811314
332.001,565,332,332,706.973958333333,918.923940066183,6.43246758046328
333,592,333,333,707.361979166667,952.872926888322,6.67011048821826
334.001,581,334,334,714.346354166667,823.96872074911,5.76778104524377
335,562,335,335,706.5859375,852.192206118962,5.96534544283274
336.001,559,336,336,704.645833333333,855.416998257614,5.9879189878033
337,545,337,337,706.973958333333,905.915562008477,6.34140893405934
338,551,338,338,709.690104166667,883.765095237686,6.1863556666638
339,535,339,339,711.630208333333,878.018674824507,6.14613072377155
340,521,340,340,698.049479166667,881.859107142178,6.17301374999524
341,521,341,341,698.4375,837.768568885095,5.86437998219567
342.001,496,342,342,707.75,855.169304086543,5.9861851286058
343,557,343,343,703.869791666667,886.747099727158,6.2072296980901
344.001,516,344,344,713.5703125,865.955842058464,6.06169089440925
345,480,345,345,699.6015625,864.527728145427,6.05169409701799
346.001,501,346,346,703.481770833333,852.507821592758,5.9675547511493
347,498,347,347,708.9140625,879.188310921041,6.15431817644729
348,501,348,348,703.481770833333,832.944718347518,5.83061302843262
349,479,349,349,711.2421875,887.536249401889,6.21275374581322
350,485,350,350,708.526041666667,832.575130920942,5.82802591644659
351.001,468,351,351,710.466145833333,899.314003278299,6.2951980229481
352.001,545,352,352,703.481770833333,871.773839877245,6.10241687914072
353,451,353,353,706.5859375,905.533831183707,6.33873681828595
354,476,354,354,704.2578125,908.18290823798,6.35728035766586
355.001,505,355,355,707.75,844.335865490307,5.91035105843215
356,422,356,356,706.5859375,886.318245116531,6.20422771581572
357,463,357,357,703.09375,853.09187799526,5.97164314596682
358,471,358,358,706.197916666667,883.740881161801,6.1861861681326
359,460,359,359,712.40625,915.656697329512,6.40959688130659
360.001,448,360,360,708.526041666667,930.989572916783,6.51692701041748
361.001,454,361,361,703.869791666667,850.598995805227,5.95419297063659
362.001,425,362,362,701.9296875,903.427505801918,6.32399254061342
363.001,423,363,363,701.9296875,865.9588896009,6.0617122272063
364.001,435,364,364,706.973958333333,868.448206119178,6.07913744283425
365.001,453,365,365,705.809895833333,901.163290788291,6.30814303551804
366.001,454,366,366,701.9296875,913.732951053224,6.39613065737257
367,413,367,367,711.630208333333,862.059974965867,6.03441982476107
368.001,399,368,368,706.973958333333,946.618915892709,6.62633241124896
369,432,369,369,711.630208333333,872.934596208332,6.11054217345832
370,397,370,370,706.197916666667,893.559522663833,6.25491665864683
371.001,381,371,371,712.794270833333,839.166986904333,5.87416890833033
372.001,400,372,372,708.526041666667,854.906286153952,5.98434400307766
373.001,381,373,373,705.033854166667,846.700906798699,5.92690634759089
374.001,383,374,374,707.75,833.457484813414,5.8342023936939
375.001,394,375,375,706.5859375,885.720267721711,6.20004187405198
376.001,377,376,376,707.75,886.044057742533,6.20230840419773
377,345,377,377,706.973958333333,886.516031064724,6.20561221745307
378.001,371,378,378,707.75,859.426953205979,6.01598867244185
379.001,363,379,379,705.033854166667,882.146847674904,6.17502793372433
380,390,380,380,711.630208333333,866.029193002123,6.06220435101486
381.001,387,381,381,708.9140625,859.460927007449,6.01622648905214
382,377,382,382,712.018229166667,907.105125177185,6.34973587624029
383,405,383,383,706.197916666667,848.216682008673,5.93751677406071
384.001,337,384,384,707.361979166667,896.705079203778,6.27693555442645
385.001,378,385,385,706.5859375,819.733958061568,5.73813770643097
386.001,361,386,386,710.854166666667,899.553709166472,6.29687596416531
387,369,387,387,709.302083333333,871.093205306335,6.09765243714435
388,360,388,388,704.645833333333,833.013383822215,5.83109368675551
389,380,389,389,702.705729166667,887.441026739219,6.21208718717453
390,343,390,390,708.9140625,864.103114035378,6.04872179824764
391.001,351,391,391,710.854166666667,893.461537479713,6.25423076235799
392,347,392,392,715.8984375,878.179709985314,6.1472579698972
393.001,333,393,393,706.197916666667,908.847283879894,6.36193098715925
394,347,394,394,708.526041666667,899.671244715682,6.29769871300978
395.001,351,395,395,705.809895833333,934.326708305976,6.54028695814183
396,348,396,396,705.421875,908.672235719986,6.3607056500399
397,333,397,397,712.40625,923.283671694975,6.46298570186482
398,349,398,398,707.75,906.856525988796,6.34799568192157
399.001,331,399,399,705.809895833333,910.015149532691,6.37010604672883
400.001,315,400,400,710.854166666667,871.763752423904,6.10234626696733
401,347,401,401,706.5859375,902.239217908416,6.31567452535892
402,329,402,402,708.526041666667,919.350272453805,6.43545190717663
403.001,323,403,403,699.989583333333,941.010096661045,6.58707067662732
404.001,371,404,404,704.645833333333,877.071518273875,6.13950062791713
405.001,334,405,405,708.9140625,931.571157491042,6.5209981024373
406,364,406,406,703.481770833333,858.857528629694,6.01200270040786
407.001,345,407,407,714.346354166667,900.907664471956,6.30635365130369
408,333,408,408,698.4375,904.249829786634,6.32974880850644
409.001,367,409,409,704.645833333333,918.198189086948,6.42738732360864
410,353,410,410,708.526041666667,892.654618271907,6.24858232790335
411.001,349,411,411,711.630208333333,931.516432710295,6.52061502897206
412.001,317,412,412,706.197916666667,905.715514756815,6.3400086032977
413.001,352,413,413,703.09375,871.224960051283,6.09857472035898
414,373,414,414,706.973958333333,911.238379960198,6.37866865972138
415.001,334,415,415,706.973958333333,893.344841324129,6.2534138892689
416.001,356,416,416,709.690104166667,900.235681923534,6.30164977346474
417,374,417,417,705.033854166667,907.908664388363,6.35536065071854
418.001,345,418,418,713.5703125,941.834748137274,6.59284323696092
419,296,419,419,703.869791666667,868.999924073348,6.08299946851344
420,362,420,420,703.869791666667,893.776201445132,6.25643341011592
421.001,356,421,421,709.302083333333,884.07333010654,6.18851331074578
422.001,357,422,422,701.9296875,883.309483977266,6.18316638784086
423,321,423,423,703.869791666667,887.248607059698,6.21074024941789
424.001,334,424,424,705.809895833333,859.532414366585,6.01672690056609
425,332,425,425,724.434895833333,933.493724831063,6.53445607381744
426,349,426,426,706.197916666667,920.2012365773,6.4414086560411
427.001,332,427,427,706.973958333333,876.131058546209,6.13291740982346
428.001,339,428,428,709.690104166667,872.126613158879,6.10488629211215
429,365,429,429,702.317708333333,881.027257804658,6.1671908046326
430.001,334,430,430,708.526041666667,900.577271032486,6.3040408972274
431.001,324,431,431,708.526041666667,856.238356350654,5.99366849445458
432,312,432,432,708.138020833333,887.24727581577,6.21073093071039
433,348,433,433,705.421875,896.04326317131,6.27230284219917
434,329,434,434,705.421875,884.676929953764,6.19273850967635
435,335,435,435,703.09375,904.648542540147,6.33253979778103
436,307,436,436,706.197916666667,853.658024595347,5.97560617216743
437,346,437,437,709.302083333333,910.257420798602,6.37180194559021
438,386,438,438,710.466145833333,886.145514643444,6.2030186025041
439.001,356,439,439,703.09375,860.09495670282,6.02066469691974
440.001,386,440,440,708.526041666667,872.602357407318,6.10821650185123
441.001,308,441,441,708.138020833333,877.776119756218,6.14443283829353
