Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
208,18,208,208,8.87737197830903,696.109375,0.0621416038481632
209,18,209,209,21.9789727168018,696.109375,0.153852809017613
210,19,210,210,12.017088299562,696.109375,0.0841196180969338
210.999,15,211,211,17.7536367770137,696.109375,0.124275457439096
212.001,19,212,212,13.012023109353,696.109375,0.0910841617654713
213.001,12,213,213,16.6546512610402,696.109375,0.116582558827282
214.001,22,214,214,14.4174469740163,696.109375,0.100922128818114
215.001,26,215,215,14.0202031126854,696.109375,0.0981414217887976
216.002,17,216,216,9.99887457111772,696.109375,0.069992121997824
217.001,21,217,217,18.8765100930479,696.109375,0.132135570651335
218.001,17,218,218,13.0090647162943,696.109375,0.0910634530140602
219,10,219,219,20.0143763265153,696.109375,0.140100634285607
220,18,220,220,13.3249815310204,696.109375,0.0932748707171427
221.001,22,221,221,13.3236085794713,696.109375,0.0932652600562989
222.001,12,222,222,11.0121982119594,696.109375,0.0770853874837157
223,14,223,223,9.99778937768205,696.109375,0.0699845256437743
224.001,16,224,224,16.995650812957,696.109375,0.118969555690699
225,27,225,225,18.9934529567658,696.109375,0.132954170697361
226.001,10,226,226,26.0263855496703,696.109375,0.182184698847692
227.001,14,227,227,8.87171030051033,696.109375,0.0621019721035723
228.001,11,228,228,15.0324068627146,696.109375,0.105226848039002
229,13,229,229,5.54757875370537,696.109375,0.0388330512759376
230,11,230,230,16.9816581110742,696.109375,0.11887160677752
231,10,231,231,19.0308432877164,696.109375,0.133215903014015
232,15,232,232,15.5514482452801,696.109375,0.108860137716961
233,17,233,233,19.0074718371792,696.109375,0.133052302860254
234,8,234,234,17.7521574696252,696.109375,0.124265102287377
235.002,14,235,235,15.0293463015885,696.109375,0.105205424111119
236.001,9,236,236,17.7578574079566,696.109375,0.124305001855696
237,14,237,237,18.0097865179939,696.109375,0.126068505625957
238,19,238,238,14.4169401264477,696.109375,0.100918580885134
239,15,239,239,12.0261556860015,696.109375,0.0841830898020104
240,21,240,240,14.4271719136256,696.109375,0.100990203395379
241,16,241,241,18.9753263831041,696.109375,0.132827284681728
242.001,18,242,242,10.0125056195188,696.109375,0.0700875393366315
243.001,17,243,243,15.5294574395807,696.109375,0.108706202077065
244.001,10,244,244,9.0128225426314,696.109375,0.0630897577984198
245.001,14,245,245,11.0952313694145,696.109375,0.0776666195859016
246.001,19,246,246,12.0184940586575,696.109375,0.0841294584106022
247.001,20,247,247,16.6557312537802,696.109375,0.116590118776461
248,9,248,248,14.429181576821,696.109375,0.101004271037747
249,13,249,249,15.5530791597293,696.109375,0.108871554118105
249.999,15,250,250,12.0089442616861,696.109375,0.0840626098318027
251,9,251,251,16.0115651535104,696.109375,0.112080956074573
252,10,252,252,2.99880977240133,696.109375,0.0209916684068093
252.999,18,253,253,15.0075653136746,696.109375,0.105052957195722
254.001,16,254,254,10.9835641945393,696.109375,0.076884949361775
255.001,19,255,255,6.6646465382493,696.109375,0.0466525257677451
256.001,16,256,256,12.2207611623321,696.109375,0.085545328136325
257,11,257,257,13.004026046464,696.109375,0.0910281823252479
258,11,258,258,16.6621697321912,696.109375,0.116635188125338
259,18,259,259,17.7714491672688,696.109375,0.124400144170881
260.001,9,260,260,8.88842471559819,696.109375,0.0622189730091873
261.001,12,261,261,14.0003416083352,696.109375,0.0980023912583467
262.001,14,262,262,12.0017018413211,696.109375,0.0840119128892477
