Energy (keV),Counts
326.5,7
327.5,9
328.5,7
329.5,9
330.5,13
331.5,8
332.5,12
333.5,5
334.5,11
335.5,13
336.5,10
337.5,10
338.5,8
339.5,12
340.5,13
341.5,10
342.5,14
343.5,13
344.5,16
345.5,14
346.5,16
347.5,17
348.5,20
349.5,29
350.5,33
351.5,36
352.5,38
353.5,42
354.5,45
355.5,50
356.5,59
357.5,77
358.5,64
359.5,86
360.5,113
361.5,120
362.5,138
363.5,175
364.5,171
365.5,219
366.5,208
367.5,265
368.5,313
369.5,354
370.5,415
371.5,399
372.5,462
373.5,571
374.5,572
375.5,705
376.5,735
377.5,832
378.5,838
379.5,921
380.5,1014
381.5,1173
382.5,1209
383.5,1310
384.5,1380
385.5,1444
386.5,1591
387.5,1614
388.5,1766
389.5,1794
390.5,1894
391.5,2004
392.5,2004
393.5,2043
394.5,2123
395.5,2042
396.5,2139
397.5,2198
398.5,2209
399.5,2108
400.5,2222
401.5,2192
402.5,2258
403.5,2155
404.5,2046
405.5,1998
406.5,1994
407.5,1909
408.5,1838
409.5,1797
410.5,1813
411.5,1611
412.5,1627
413.5,1504
414.5,1448
415.5,1285
416.5,1212
417.5,1173
418.5,1036
419.5,1004
420.5,936
421.5,811
422.5,735
423.5,672
424.5,647
425.5,578
426.5,531
427.5,457
428.5,383
429.5,391
430.5,355
431.5,289
432.5,282
433.5,232
434.5,164
435.5,177
436.5,145
437.5,140
438.5,100
439.5,114
440.5,101
441.5,79
442.5,63
443.5,46
444.5,47
445.5,41
446.5,43
447.5,38
448.5,28
449.5,19
450.5,24
451.5,24
452.5,18
453.5,22
454.5,21
455.5,20
456.5,12
457.5,12
458.5,16
459.5,15
460.5,16
461.5,14
462.5,10
463.5,13
464.5,23
465.5,9
466.5,19
467.5,13
468.5,5
469.5,11
470.5,14
471.5,14
472.5,9
473.5,9
474.5,13
475.5,11
476.5,13
477.5,9
478.5,21
479.5,7
480.5,16
481.5,7
482.5,11
483.5,13
484.5,9
485.5,9
486.5,13
487.5,8
488.5,12
489.5,11
490.5,12
491.5,6
492.5,9
493.5,8
494.5,14
495.5,13
496.5,12
497.5,10
498.5,8
499.5,13
500.5,15
501.5,8
502.5,12
503.5,13
504.5,16
505.5,9
506.5,15
507.5,20
508.5,18
509.5,13
510.5,22
511.5,15
512.5,16
513.5,14
514.5,13
515.5,13
516.5,10
517.5,16
518.5,16
519.5,16
520.5,7
521.5,12
522.5,18
523.5,15
524.5,10
525.5,10
526.5,12
527.5,9
528.5,12
529.5,14
530.5,16
531.5,10
532.5,17
533.5,12
534.5,15
535.5,12
536.5,27
537.5,19
538.5,17
539.5,21
540.5,19
541.5,19
542.5,11
543.5,14
544.5,18
545.5,13
546.5,25
547.5,13
548.5,25
549.5,14
550.5,16
551.5,18
552.5,15
553.5,21
554.5,16
555.5,19
556.5,16
557.5,10
558.5,19
559.5,20
560.5,16
561.5,16
562.5,10
563.5,26
564.5,15
565.5,19
566.5,21
567.5,19
568.5,15
569.5,13
570.5,21
571.5,24
572.5,16
573.5,20
574.5,20
575.5,18
576.5,16
577.5,22
578.5,16
579.5,17
580.5,26
581.5,25
582.5,13
583.5,18
584.5,19
585.5,22
586.5,19
587.5,18
588.5,16
589.5,30
590.5,25
591.5,16
592.5,19
593.5,24
594.5,23
595.5,23
596.5,29
597.5,38
598.5,22
599.5,26
600.5,27
601.5,20
602.5,25
603.5,28
604.5,29
605.5,31
606.5,24
607.5,35
608.5,37
609.5,38
610.5,40
611.5,35
612.5,30
613.5,31
614.5,30
615.5,25
616.5,37
617.5,33
618.5,39
619.5,33
620.5,39
621.5,33
622.5,40
623.5,33
624.5,43
625.5,36
626.5,39
627.5,45
628.5,40
629.5,43
630.5,46
631.5,48
632.5,35
633.5,51
634.5,42
635.5,48
636.5,42
637.5,48
638.5,47
639.5,52
640.5,39
641.5,45
642.5,46
643.5,39
644.5,59
645.5,44
646.5,51
647.5,39
648.5,42
649.5,34
650.5,37
651.5,44
652.5,41
653.5,54
654.5,38
655.5,31
656.5,39
657.5,36
658.5,43
659.5,41
660.5,30
661.5,33
662.5,37
663.5,36
664.5,30
665.5,32
666.5,32
667.5,33
668.5,29
669.5,32
670.5,29
671.5,18
672.5,27
673.5,21
674.5,25
675.5,21
676.5,19
677.5,19
678.5,16
679.5,15
680.5,14
681.5,5
682.5,19
683.5,14
684.5,5
685.5,13
686.5,5
687.5,10
688.5,6
689.5,9
690.5,8
691.5,6
692.5,4
693.5,8
694.5,8
695.5,6
696.5,4
697.5,3
698.5,1
699.5,2
700.5,3
701.5,3
702.5,1
703.5,2
704.5,4
705.5,0
706.5,3
707.5,1
708.5,0
709.5,3
710.5,0
711.5,0
712.5,0
713.5,0
714.5,1
715.5,1
716.5,0
717.5,0
718.5,0
719.5,0
720.5,0
721.5,1
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
