Energy (keV),Counts
202.5,78
203.5,72
204.5,60
205.5,65
206.5,66
207.5,71
208.5,46
209.5,75
210.5,67
211.5,54
212.5,69
213.5,49
214.5,72
215.5,85
216.5,74
217.5,69
218.5,73
219.5,71
220.5,62
221.5,82
222.5,71
223.5,67
224.5,64
225.5,76
226.5,95
227.5,84
228.5,67
229.5,91
230.5,88
231.5,80
232.5,92
233.5,77
234.5,79
235.5,100
236.5,73
237.5,77
238.5,81
239.5,73
240.5,65
241.5,59
242.5,67
243.5,56
244.5,70
245.5,60
246.5,73
247.5,56
248.5,40
249.5,53
250.5,51
251.5,45
252.5,47
253.5,43
254.5,45
255.5,48
256.5,44
257.5,39
258.5,30
259.5,31
260.5,29
261.5,24
262.5,24
263.5,29
264.5,17
265.5,23
266.5,17
267.5,26
268.5,24
269.5,24
270.5,20
271.5,25
272.5,15
273.5,24
274.5,21
275.5,15
276.5,11
277.5,19
278.5,16
279.5,17
280.5,17
281.5,12
282.5,15
283.5,11
284.5,18
285.5,9
286.5,16
287.5,11
288.5,20
289.5,13
290.5,11
291.5,7
292.5,17
293.5,14
294.5,21
295.5,19
296.5,19
297.5,13
298.5,18
299.5,13
300.5,16
301.5,10
302.5,14
303.5,17
304.5,16
305.5,10
306.5,12
307.5,19
308.5,11
309.5,19
310.5,16
311.5,15
312.5,12
313.5,14
314.5,8
315.5,12
316.5,15
317.5,17
318.5,14
319.5,17
320.5,6
321.5,10
322.5,11
323.5,13
324.5,12
325.5,12
326.5,19
327.5,13
328.5,13
329.5,13
330.5,18
331.5,17
332.5,15
333.5,16
334.5,15
335.5,14
336.5,7
337.5,13
338.5,13
339.5,16
340.5,18
341.5,27
342.5,10
343.5,24
344.5,18
345.5,20
346.5,25
347.5,32
348.5,18
349.5,22
350.5,38
351.5,40
352.5,52
353.5,44
354.5,46
355.5,76
356.5,72
357.5,91
358.5,85
359.5,113
360.5,97
361.5,130
362.5,172
363.5,181
364.5,208
365.5,247
366.5,294
367.5,308
368.5,379
369.5,378
370.5,435
371.5,469
372.5,523
373.5,581
374.5,592
375.5,654
376.5,765
377.5,845
378.5,883
379.5,927
380.5,1101
381.5,1129
382.5,1249
383.5,1326
384.5,1400
385.5,1385
386.5,1560
387.5,1669
388.5,1670
389.5,1792
390.5,1814
391.5,1887
392.5,1968
393.5,1944
394.5,1972
395.5,2092
396.5,2033
397.5,2127
398.5,2186
399.5,2189
400.5,2109
401.5,2134
402.5,2127
403.5,2159
404.5,2090
405.5,1968
406.5,1904
407.5,1916
408.5,1800
409.5,1814
410.5,1592
411.5,1639
412.5,1557
413.5,1515
414.5,1395
415.5,1307
416.5,1248
417.5,1251
418.5,1043
419.5,1025
420.5,957
421.5,891
422.5,800
423.5,739
424.5,727
425.5,617
426.5,585
427.5,530
428.5,436
429.5,422
430.5,363
431.5,321
432.5,304
433.5,252
434.5,237
435.5,219
436.5,176
437.5,171
438.5,159
439.5,122
440.5,93
441.5,99
442.5,70
443.5,73
444.5,56
445.5,56
446.5,54
447.5,43
448.5,45
449.5,27
450.5,31
451.5,46
452.5,32
453.5,26
454.5,32
455.5,28
456.5,19
457.5,24
458.5,32
459.5,20
460.5,13
461.5,21
462.5,21
463.5,19
464.5,17
465.5,22
466.5,17
467.5,28
468.5,21
469.5,20
470.5,16
471.5,18
472.5,15
473.5,9
474.5,15
475.5,22
476.5,12
477.5,13
478.5,24
479.5,18
480.5,19
481.5,17
482.5,21
483.5,21
484.5,21
485.5,19
486.5,24
487.5,25
488.5,20
489.5,27
490.5,11
491.5,17
492.5,21
493.5,16
494.5,12
495.5,21
496.5,19
497.5,22
498.5,15
499.5,25
500.5,25
501.5,20
502.5,19
503.5,23
504.5,18
505.5,25
506.5,16
507.5,22
508.5,16
509.5,21
510.5,20
511.5,24
512.5,22
513.5,19
514.5,22
515.5,20
516.5,24
517.5,17
518.5,23
519.5,17
520.5,25
521.5,21
522.5,22
523.5,26
524.5,21
525.5,19
526.5,29
527.5,20
528.5,23
529.5,30
530.5,27
531.5,21
532.5,30
533.5,26
534.5,22
535.5,19
536.5,25
537.5,29
538.5,18
539.5,20
540.5,20
541.5,28
542.5,28
543.5,37
544.5,20
545.5,21
546.5,24
547.5,39
548.5,41
549.5,23
550.5,21
551.5,29
552.5,30
553.5,34
554.5,34
555.5,35
556.5,35
557.5,30
558.5,31
559.5,32
560.5,25
561.5,18
562.5,32
563.5,28
564.5,32
565.5,31
566.5,32
567.5,37
568.5,35
569.5,29
570.5,27
571.5,34
572.5,31
573.5,31
574.5,26
575.5,36
576.5,31
577.5,31
578.5,23
579.5,24
580.5,36
581.5,34
582.5,35
583.5,44
584.5,24
585.5,27
586.5,37
587.5,31
588.5,39
589.5,28
590.5,27
591.5,27
592.5,36
593.5,43
594.5,46
595.5,35
596.5,33
597.5,28
598.5,38
599.5,40
600.5,43
601.5,48
602.5,34
603.5,50
604.5,35
605.5,46
606.5,46
607.5,55
608.5,47
609.5,67
610.5,55
611.5,47
612.5,41
613.5,49
614.5,45
615.5,48
616.5,60
617.5,43
618.5,62
619.5,61
620.5,61
621.5,52
622.5,69
623.5,59
624.5,49
625.5,57
626.5,63
627.5,66
628.5,62
629.5,67
630.5,67
631.5,62
632.5,63
633.5,73
634.5,60
635.5,46
636.5,64
637.5,69
638.5,54
639.5,72
640.5,67
641.5,87
642.5,77
643.5,81
644.5,81
645.5,80
646.5,60
647.5,73
648.5,86
649.5,74
650.5,71
651.5,74
652.5,70
653.5,59
654.5,59
655.5,62
656.5,54
657.5,60
658.5,62
659.5,56
660.5,69
661.5,61
662.5,63
663.5,56
664.5,53
665.5,50
666.5,55
667.5,55
668.5,50
669.5,51
670.5,38
671.5,46
672.5,34
673.5,41
674.5,29
675.5,22
676.5,34
677.5,25
678.5,25
679.5,36
680.5,38
681.5,16
682.5,18
683.5,27
684.5,10
685.5,20
686.5,17
687.5,10
688.5,12
689.5,15
690.5,15
691.5,14
692.5,8
693.5,6
694.5,7
695.5,3
696.5,5
697.5,2
698.5,10
699.5,9
700.5,3
701.5,2
702.5,3
703.5,1
704.5,2
705.5,3
706.5,1
707.5,2
708.5,5
709.5,1
710.5,1
711.5,0
712.5,2
713.5,1
714.5,1
715.5,1
716.5,1
717.5,0
718.5,1
719.5,0
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
