Energy (keV),Counts
461.5,6
462.5,11
463.5,14
464.5,22
465.5,10
466.5,7
467.5,7
468.5,15
469.5,10
470.5,12
471.5,12
472.5,10
473.5,5
474.5,19
475.5,13
476.5,10
477.5,10
478.5,11
479.5,9
480.5,17
481.5,10
482.5,11
483.5,11
484.5,8
485.5,12
486.5,14
487.5,16
488.5,18
489.5,9
490.5,12
491.5,13
492.5,8
493.5,13
494.5,8
495.5,13
496.5,18
497.5,8
498.5,10
499.5,17
500.5,14
501.5,12
502.5,14
503.5,9
504.5,16
505.5,8
506.5,10
507.5,10
508.5,7
509.5,17
510.5,17
511.5,14
512.5,10
513.5,13
514.5,13
515.5,19
516.5,10
517.5,22
518.5,18
519.5,20
520.5,15
521.5,8
522.5,12
523.5,11
524.5,14
525.5,17
526.5,14
527.5,14
528.5,17
529.5,25
530.5,17
531.5,15
532.5,15
533.5,13
534.5,9
535.5,12
536.5,14
537.5,15
538.5,11
539.5,17
540.5,18
541.5,16
542.5,12
543.5,16
544.5,17
545.5,14
546.5,18
547.5,20
548.5,16
549.5,20
550.5,18
551.5,20
552.5,15
553.5,13
554.5,17
555.5,15
556.5,21
557.5,18
558.5,18
559.5,24
560.5,15
561.5,16
562.5,18
563.5,18
564.5,23
565.5,25
566.5,17
567.5,17
568.5,19
569.5,25
570.5,28
571.5,16
572.5,15
573.5,21
574.5,30
575.5,18
576.5,23
577.5,18
578.5,17
579.5,22
580.5,23
581.5,20
582.5,21
583.5,15
584.5,29
585.5,19
586.5,30
587.5,17
588.5,19
589.5,22
590.5,24
591.5,28
592.5,21
593.5,22
594.5,18
595.5,23
596.5,33
597.5,23
598.5,22
599.5,30
600.5,32
601.5,27
602.5,26
603.5,26
604.5,28
605.5,29
606.5,24
607.5,24
608.5,27
609.5,32
610.5,33
611.5,34
612.5,23
613.5,23
614.5,31
615.5,44
616.5,37
617.5,30
618.5,35
619.5,33
620.5,27
621.5,32
622.5,41
623.5,32
624.5,41
625.5,38
626.5,43
627.5,33
628.5,36
629.5,30
630.5,38
631.5,39
632.5,44
633.5,46
634.5,33
635.5,35
636.5,58
637.5,35
638.5,50
639.5,47
640.5,40
641.5,48
642.5,32
643.5,45
644.5,33
645.5,43
646.5,38
647.5,51
648.5,40
649.5,44
650.5,44
651.5,43
652.5,43
653.5,45
654.5,40
655.5,48
656.5,51
657.5,46
658.5,38
659.5,43
660.5,34
661.5,28
662.5,30
663.5,36
664.5,35
665.5,25
666.5,31
667.5,33
668.5,26
669.5,24
670.5,26
671.5,29
672.5,14
673.5,24
674.5,26
675.5,24
676.5,22
677.5,18
678.5,22
679.5,12
680.5,18
681.5,12
682.5,19
683.5,15
684.5,6
685.5,6
686.5,10
687.5,7
688.5,9
689.5,11
690.5,7
691.5,8
692.5,5
693.5,6
694.5,7
695.5,2
696.5,7
697.5,7
698.5,5
699.5,0
700.5,6
701.5,4
702.5,1
703.5,1
704.5,0
705.5,2
706.5,3
707.5,3
708.5,1
709.5,0
710.5,0
711.5,0
712.5,0
713.5,1
714.5,1
715.5,1
716.5,0
717.5,0
718.5,0
719.5,0
720.5,1
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,1
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
