Energy (keV),Counts
314.5,31
315.5,33
316.5,27
317.5,36
318.5,32
319.5,42
320.5,39
321.5,45
322.5,34
323.5,25
324.5,35
325.5,30
326.5,27
327.5,32
328.5,28
329.5,29
330.5,31
331.5,43
332.5,31
333.5,30
334.5,29
335.5,32
336.5,40
337.5,35
338.5,32
339.5,44
340.5,44
341.5,42
342.5,38
343.5,53
344.5,36
345.5,33
346.5,49
347.5,41
348.5,31
349.5,48
350.5,44
351.5,53
352.5,52
353.5,31
354.5,48
355.5,61
356.5,52
357.5,50
358.5,46
359.5,53
360.5,45
361.5,50
362.5,54
363.5,54
364.5,56
365.5,47
366.5,59
367.5,56
368.5,62
369.5,55
370.5,78
371.5,65
372.5,65
373.5,61
374.5,63
375.5,73
376.5,61
377.5,60
378.5,66
379.5,67
380.5,51
381.5,52
382.5,55
383.5,51
384.5,45
385.5,60
386.5,70
387.5,54
388.5,43
389.5,48
390.5,32
391.5,47
392.5,45
393.5,44
394.5,45
395.5,37
396.5,43
397.5,39
398.5,44
399.5,27
400.5,32
401.5,35
402.5,23
403.5,24
404.5,23
405.5,26
406.5,28
407.5,22
408.5,29
409.5,25
410.5,24
411.5,22
412.5,24
413.5,24
414.5,16
415.5,11
416.5,14
417.5,23
418.5,23
419.5,20
420.5,22
421.5,12
422.5,15
423.5,16
424.5,21
425.5,17
426.5,13
427.5,19
428.5,14
429.5,23
430.5,14
431.5,15
432.5,9
433.5,8
434.5,14
435.5,14
436.5,23
437.5,23
438.5,17
439.5,11
440.5,20
441.5,18
442.5,14
443.5,11
444.5,23
445.5,16
446.5,20
447.5,10
448.5,22
449.5,20
450.5,17
451.5,18
452.5,17
453.5,16
454.5,15
455.5,19
456.5,19
457.5,12
458.5,24
459.5,12
460.5,25
461.5,14
462.5,19
463.5,22
464.5,17
465.5,20
466.5,16
467.5,19
468.5,13
469.5,21
470.5,13
471.5,21
472.5,17
473.5,21
474.5,23
475.5,20
476.5,22
477.5,28
478.5,23
479.5,21
480.5,15
481.5,22
482.5,13
483.5,10
484.5,16
485.5,19
486.5,26
487.5,15
488.5,24
489.5,18
490.5,27
491.5,19
492.5,26
493.5,23
494.5,15
495.5,24
496.5,25
497.5,27
498.5,42
499.5,23
500.5,21
501.5,44
502.5,31
503.5,25
504.5,42
505.5,53
506.5,42
507.5,57
508.5,57
509.5,72
510.5,63
511.5,57
512.5,90
513.5,90
514.5,105
515.5,117
516.5,134
517.5,130
518.5,134
519.5,169
520.5,179
521.5,216
522.5,233
523.5,276
524.5,283
525.5,341
526.5,351
527.5,364
528.5,408
529.5,410
530.5,513
531.5,497
532.5,616
533.5,667
534.5,623
535.5,710
536.5,778
537.5,821
538.5,830
539.5,958
540.5,976
541.5,1062
542.5,1117
543.5,1160
544.5,1251
545.5,1255
546.5,1332
547.5,1399
548.5,1389
549.5,1451
550.5,1510
551.5,1578
552.5,1587
553.5,1693
554.5,1662
555.5,1745
556.5,1779
557.5,1743
558.5,1785
559.5,1816
560.5,1778
561.5,1756
562.5,1782
563.5,1879
564.5,1717
565.5,1796
566.5,1759
567.5,1737
568.5,1710
569.5,1737
570.5,1603
571.5,1620
572.5,1564
573.5,1562
574.5,1392
575.5,1482
576.5,1366
577.5,1235
578.5,1331
579.5,1225
580.5,1158
581.5,1101
582.5,1013
583.5,949
584.5,893
585.5,843
586.5,813
587.5,748
588.5,731
589.5,723
590.5,641
591.5,608
592.5,529
593.5,518
594.5,437
595.5,457
596.5,405
597.5,351
598.5,322
599.5,291
600.5,298
601.5,231
602.5,243
603.5,216
604.5,173
605.5,186
606.5,168
607.5,150
608.5,133
609.5,120
610.5,148
611.5,113
612.5,75
613.5,122
614.5,93
615.5,77
616.5,89
617.5,84
618.5,68
619.5,72
620.5,83
621.5,65
622.5,87
623.5,62
624.5,65
625.5,74
626.5,77
627.5,62
628.5,83
629.5,60
630.5,79
631.5,73
632.5,65
633.5,69
634.5,79
635.5,72
636.5,58
637.5,83
638.5,84
639.5,71
640.5,82
641.5,88
642.5,81
643.5,58
644.5,76
645.5,65
646.5,71
647.5,74
648.5,65
649.5,90
650.5,68
651.5,74
652.5,78
653.5,58
654.5,58
655.5,65
656.5,66
657.5,78
658.5,66
659.5,64
660.5,58
661.5,60
662.5,66
663.5,52
664.5,64
665.5,66
666.5,50
667.5,53
668.5,33
669.5,49
670.5,53
671.5,44
672.5,28
673.5,38
674.5,42
675.5,26
676.5,39
677.5,23
678.5,21
679.5,30
680.5,23
681.5,18
682.5,23
683.5,23
684.5,22
685.5,23
686.5,15
687.5,12
688.5,15
689.5,13
690.5,14
691.5,11
692.5,13
693.5,4
694.5,5
695.5,10
696.5,7
697.5,9
698.5,11
699.5,7
700.5,5
701.5,4
702.5,6
703.5,1
704.5,2
705.5,2
706.5,4
707.5,0
708.5,2
709.5,2
710.5,1
711.5,0
712.5,0
713.5,0
714.5,0
715.5,0
716.5,1
717.5,1
718.5,0
719.5,0
720.5,1
721.5,1
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
