Energy (keV),Counts
176.5,48
177.5,38
178.5,41
179.5,55
180.5,60
181.5,41
182.5,46
183.5,46
184.5,43
185.5,45
186.5,42
187.5,59
188.5,45
189.5,64
190.5,64
191.5,54
192.5,57
193.5,65
194.5,48
195.5,38
196.5,58
197.5,39
198.5,42
199.5,46
200.5,38
201.5,45
202.5,50
203.5,46
204.5,40
205.5,45
206.5,61
207.5,43
208.5,41
209.5,32
210.5,36
211.5,31
212.5,50
213.5,39
214.5,49
215.5,36
216.5,30
217.5,35
218.5,37
219.5,33
220.5,32
221.5,40
222.5,35
223.5,37
224.5,31
225.5,35
226.5,44
227.5,35
228.5,24
229.5,29
230.5,33
231.5,41
232.5,39
233.5,32
234.5,30
235.5,38
236.5,33
237.5,36
238.5,37
239.5,21
240.5,35
241.5,38
242.5,37
243.5,33
244.5,48
245.5,41
246.5,36
247.5,44
248.5,39
249.5,27
250.5,29
251.5,34
252.5,27
253.5,40
254.5,30
255.5,30
256.5,29
257.5,44
258.5,32
259.5,36
260.5,40
261.5,31
262.5,38
263.5,45
264.5,22
265.5,38
266.5,35
267.5,30
268.5,32
269.5,44
270.5,37
271.5,33
272.5,39
273.5,36
274.5,34
275.5,41
276.5,55
277.5,39
278.5,32
279.5,35
280.5,35
281.5,50
282.5,44
283.5,43
284.5,54
285.5,44
286.5,49
287.5,45
288.5,56
289.5,72
290.5,49
291.5,66
292.5,49
293.5,60
294.5,40
295.5,55
296.5,57
297.5,57
298.5,60
299.5,57
300.5,66
301.5,55
302.5,48
303.5,61
304.5,62
305.5,51
306.5,53
307.5,58
308.5,52
309.5,51
310.5,54
311.5,34
312.5,46
313.5,59
314.5,61
315.5,48
316.5,49
317.5,58
318.5,46
319.5,31
320.5,32
321.5,29
322.5,33
323.5,29
324.5,28
325.5,32
326.5,25
327.5,24
328.5,24
329.5,26
330.5,12
331.5,16
332.5,16
333.5,18
334.5,19
335.5,15
336.5,13
337.5,14
338.5,10
339.5,6
340.5,14
341.5,15
342.5,9
343.5,14
344.5,6
345.5,17
346.5,9
347.5,7
348.5,9
349.5,11
350.5,8
351.5,6
352.5,6
353.5,11
354.5,12
355.5,9
356.5,17
357.5,9
358.5,10
359.5,7
360.5,5
361.5,15
362.5,5
363.5,14
364.5,8
365.5,5
366.5,4
367.5,10
368.5,9
369.5,6
370.5,12
371.5,11
372.5,7
373.5,11
374.5,8
375.5,6
376.5,7
377.5,10
378.5,6
379.5,11
380.5,4
381.5,10
382.5,14
383.5,8
384.5,16
385.5,9
386.5,11
387.5,8
388.5,7
389.5,10
390.5,4
391.5,19
392.5,8
393.5,6
394.5,9
395.5,13
396.5,7
397.5,7
398.5,14
399.5,11
400.5,9
401.5,6
402.5,12
403.5,5
404.5,8
405.5,8
406.5,10
407.5,12
408.5,9
409.5,13
410.5,9
411.5,13
412.5,10
413.5,12
414.5,16
415.5,17
416.5,9
417.5,24
418.5,18
419.5,13
420.5,19
421.5,15
422.5,29
423.5,21
424.5,28
425.5,30
426.5,28
427.5,40
428.5,43
429.5,49
430.5,47
431.5,56
432.5,62
433.5,68
434.5,86
435.5,116
436.5,118
437.5,127
438.5,142
439.5,156
440.5,203
441.5,218
442.5,232
443.5,294
444.5,335
445.5,304
446.5,402
447.5,388
448.5,517
449.5,504
450.5,559
451.5,606
452.5,656
453.5,725
454.5,803
455.5,844
456.5,932
457.5,1007
458.5,1153
459.5,1152
460.5,1230
461.5,1248
462.5,1251
463.5,1460
464.5,1516
465.5,1479
466.5,1584
467.5,1686
468.5,1701
469.5,1872
470.5,1843
471.5,1891
472.5,1943
473.5,2027
474.5,2007
475.5,1992
476.5,2052
477.5,2070
478.5,1959
479.5,2028
480.5,1971
481.5,1926
482.5,1911
483.5,1929
484.5,1891
485.5,1885
486.5,1730
487.5,1673
488.5,1706
489.5,1561
490.5,1618
491.5,1462
492.5,1377
493.5,1346
494.5,1252
495.5,1153
496.5,1155
497.5,1009
498.5,974
499.5,913
500.5,817
501.5,775
502.5,764
503.5,633
504.5,673
505.5,583
506.5,514
507.5,447
508.5,404
509.5,370
510.5,314
511.5,314
512.5,276
513.5,243
514.5,224
515.5,184
516.5,156
517.5,160
518.5,136
519.5,120
520.5,121
521.5,78
522.5,88
523.5,79
524.5,64
525.5,67
526.5,50
527.5,48
528.5,35
529.5,27
530.5,33
531.5,27
532.5,22
533.5,28
534.5,22
535.5,20
536.5,23
537.5,23
538.5,26
539.5,21
540.5,16
541.5,17
542.5,21
543.5,17
544.5,13
545.5,15
546.5,11
547.5,14
548.5,16
549.5,16
550.5,13
551.5,23
552.5,15
553.5,12
554.5,13
555.5,13
556.5,20
557.5,16
558.5,14
559.5,19
560.5,13
561.5,12
562.5,25
563.5,23
564.5,25
565.5,17
566.5,23
567.5,28
568.5,22
569.5,24
570.5,15
571.5,16
572.5,22
573.5,24
574.5,19
575.5,22
576.5,26
577.5,21
578.5,25
579.5,19
580.5,29
581.5,23
582.5,26
583.5,16
584.5,17
585.5,20
586.5,18
587.5,16
588.5,24
589.5,20
590.5,16
591.5,29
592.5,20
593.5,25
594.5,20
595.5,22
596.5,24
597.5,28
598.5,21
599.5,27
600.5,21
601.5,21
602.5,17
603.5,21
604.5,31
605.5,25
606.5,24
607.5,28
608.5,37
609.5,28
610.5,32
611.5,34
612.5,29
613.5,35
614.5,47
615.5,37
616.5,28
617.5,36
618.5,29
619.5,37
620.5,29
621.5,33
622.5,31
623.5,44
624.5,32
625.5,38
626.5,38
627.5,38
628.5,38
629.5,32
630.5,38
631.5,33
632.5,47
633.5,42
634.5,53
635.5,47
636.5,36
637.5,27
638.5,53
639.5,51
640.5,48
641.5,56
642.5,50
643.5,46
644.5,47
645.5,46
646.5,40
647.5,42
648.5,52
649.5,38
650.5,40
651.5,55
652.5,42
653.5,37
654.5,46
655.5,39
656.5,36
657.5,44
658.5,30
659.5,26
660.5,44
661.5,44
662.5,41
663.5,45
664.5,47
665.5,27
666.5,37
667.5,20
668.5,24
669.5,29
670.5,24
671.5,26
672.5,31
673.5,20
674.5,20
675.5,28
676.5,20
677.5,17
678.5,16
679.5,24
680.5,11
681.5,16
682.5,6
683.5,16
684.5,11
685.5,10
686.5,5
687.5,9
688.5,11
689.5,4
690.5,9
691.5,6
692.5,4
693.5,6
694.5,4
695.5,3
696.5,3
697.5,7
698.5,2
699.5,1
700.5,2
701.5,1
702.5,1
703.5,1
704.5,2
705.5,1
706.5,0
707.5,0
708.5,0
709.5,0
710.5,0
711.5,0
712.5,0
713.5,1
714.5,0
715.5,0
716.5,0
717.5,0
718.5,1
719.5,0
720.5,0
721.5,0
722.5,1
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
