Energy (keV),Counts
277.5,35
278.5,31
279.5,27
280.5,35
281.5,37
282.5,27
283.5,26
284.5,37
285.5,26
286.5,40
287.5,38
288.5,34
289.5,33
290.5,34
291.5,22
292.5,36
293.5,27
294.5,24
295.5,34
296.5,39
297.5,32
298.5,36
299.5,25
300.5,26
301.5,28
302.5,32
303.5,31
304.5,32
305.5,29
306.5,36
307.5,27
308.5,32
309.5,34
310.5,33
311.5,29
312.5,41
313.5,32
314.5,29
315.5,26
316.5,35
317.5,32
318.5,33
319.5,39
320.5,34
321.5,27
322.5,38
323.5,32
324.5,40
325.5,31
326.5,47
327.5,35
328.5,30
329.5,31
330.5,43
331.5,38
332.5,45
333.5,37
334.5,28
335.5,35
336.5,30
337.5,33
338.5,30
339.5,35
340.5,42
341.5,50
342.5,46
343.5,32
344.5,49
345.5,62
346.5,43
347.5,46
348.5,44
349.5,45
350.5,40
351.5,54
352.5,33
353.5,39
354.5,45
355.5,41
356.5,54
357.5,66
358.5,50
359.5,63
360.5,37
361.5,55
362.5,39
363.5,47
364.5,64
365.5,59
366.5,68
367.5,48
368.5,72
369.5,52
370.5,51
371.5,62
372.5,48
373.5,58
374.5,51
375.5,50
376.5,69
377.5,55
378.5,55
379.5,39
380.5,48
381.5,61
382.5,58
383.5,57
384.5,52
385.5,50
386.5,61
387.5,62
388.5,50
389.5,55
390.5,50
391.5,53
392.5,49
393.5,39
394.5,41
395.5,47
396.5,37
397.5,34
398.5,42
399.5,27
400.5,34
401.5,31
402.5,28
403.5,41
404.5,25
405.5,27
406.5,33
407.5,36
408.5,26
409.5,26
410.5,28
411.5,24
412.5,23
413.5,28
414.5,26
415.5,21
416.5,25
417.5,21
418.5,20
419.5,25
420.5,24
421.5,26
422.5,21
423.5,18
424.5,25
425.5,29
426.5,13
427.5,17
428.5,12
429.5,21
430.5,25
431.5,19
432.5,19
433.5,13
434.5,14
435.5,16
436.5,15
437.5,14
438.5,23
439.5,23
440.5,21
441.5,20
442.5,16
443.5,17
444.5,22
445.5,17
446.5,14
447.5,15
448.5,11
449.5,22
450.5,23
451.5,20
452.5,12
453.5,21
454.5,17
455.5,18
456.5,22
457.5,20
458.5,13
459.5,25
460.5,15
461.5,18
462.5,25
463.5,24
464.5,22
465.5,10
466.5,13
467.5,11
468.5,17
469.5,16
470.5,21
471.5,21
472.5,24
473.5,25
474.5,28
475.5,21
476.5,21
477.5,25
478.5,20
479.5,16
480.5,20
481.5,23
482.5,20
483.5,18
484.5,24
485.5,22
486.5,22
487.5,19
488.5,25
489.5,36
490.5,25
491.5,30
492.5,31
493.5,28
494.5,35
495.5,39
496.5,32
497.5,35
498.5,39
499.5,27
500.5,42
501.5,41
502.5,47
503.5,56
504.5,66
505.5,62
506.5,69
507.5,76
508.5,84
509.5,101
510.5,99
511.5,129
512.5,125
513.5,145
514.5,145
515.5,189
516.5,210
517.5,218
518.5,196
519.5,251
520.5,290
521.5,295
522.5,334
523.5,350
524.5,398
525.5,422
526.5,422
527.5,456
528.5,497
529.5,554
530.5,569
531.5,566
532.5,642
533.5,720
534.5,724
535.5,808
536.5,772
537.5,837
538.5,888
539.5,912
540.5,937
541.5,953
542.5,1096
543.5,1087
544.5,1188
545.5,1205
546.5,1251
547.5,1271
548.5,1374
549.5,1456
550.5,1438
551.5,1416
552.5,1427
553.5,1527
554.5,1496
555.5,1510
556.5,1602
557.5,1612
558.5,1578
559.5,1638
560.5,1656
561.5,1580
562.5,1650
563.5,1605
564.5,1633
565.5,1670
566.5,1606
567.5,1646
568.5,1596
569.5,1598
570.5,1504
571.5,1525
572.5,1412
573.5,1398
574.5,1408
575.5,1328
576.5,1362
577.5,1286
578.5,1224
579.5,1201
580.5,1132
581.5,1124
582.5,1011
583.5,997
584.5,973
585.5,821
586.5,907
587.5,833
588.5,764
589.5,721
590.5,675
591.5,658
592.5,642
593.5,569
594.5,571
595.5,493
596.5,444
597.5,462
598.5,433
599.5,389
600.5,352
601.5,333
602.5,300
603.5,277
604.5,235
605.5,239
606.5,237
607.5,201
608.5,209
609.5,181
610.5,172
611.5,156
612.5,153
613.5,144
614.5,114
615.5,128
616.5,122
617.5,101
618.5,110
619.5,95
620.5,80
621.5,89
622.5,80
623.5,90
624.5,78
625.5,55
626.5,82
627.5,63
628.5,77
629.5,78
630.5,61
631.5,72
632.5,73
633.5,79
634.5,73
635.5,63
636.5,77
637.5,78
638.5,80
639.5,78
640.5,57
641.5,78
642.5,65
643.5,73
644.5,69
645.5,77
646.5,62
647.5,84
648.5,75
649.5,75
650.5,70
651.5,62
652.5,81
653.5,71
654.5,65
655.5,84
656.5,62
657.5,73
658.5,71
659.5,57
660.5,66
661.5,57
662.5,67
663.5,54
664.5,46
665.5,56
666.5,45
667.5,43
668.5,57
669.5,44
670.5,48
671.5,34
672.5,38
673.5,44
674.5,54
675.5,33
676.5,30
677.5,21
678.5,30
679.5,26
680.5,27
681.5,36
682.5,24
683.5,22
684.5,16
685.5,22
686.5,24
687.5,19
688.5,21
689.5,12
690.5,3
691.5,12
692.5,9
693.5,7
694.5,6
695.5,6
696.5,8
697.5,7
698.5,4
699.5,4
700.5,4
701.5,5
702.5,0
703.5,2
704.5,4
705.5,1
706.5,0
707.5,2
708.5,1
709.5,2
710.5,1
711.5,0
712.5,0
713.5,0
714.5,2
715.5,0
716.5,0
717.5,1
718.5,0
719.5,0
720.5,0
721.5,1
722.5,0
723.5,1
724.5,0
725.5,0
726.5,0
727.5,1
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
