Energy (keV),Counts
0.5,907
1.5,336
2.5,282
3.5,227
4.5,227
5.5,199
6.5,177
7.5,149
8.5,151
9.5,140
10.5,151
11.5,135
12.5,101
13.5,107
14.5,124
15.5,106
16.5,124
17.5,101
18.5,109
19.5,94
20.5,122
21.5,82
22.5,81
23.5,87
24.5,67
25.5,87
26.5,71
27.5,80
28.5,89
29.5,88
30.5,68
31.5,72
32.5,54
33.5,56
34.5,61
35.5,54
36.5,63
37.5,54
38.5,73
39.5,70
40.5,58
41.5,65
42.5,58
43.5,45
44.5,47
45.5,73
46.5,58
47.5,39
48.5,50
49.5,52
50.5,62
51.5,55
52.5,52
53.5,39
54.5,54
55.5,38
56.5,57
57.5,58
58.5,47
59.5,39
60.5,49
61.5,32
62.5,49
63.5,55
64.5,34
65.5,39
66.5,46
67.5,38
68.5,51
69.5,47
70.5,38
71.5,51
72.5,43
73.5,41
74.5,43
75.5,33
76.5,48
77.5,42
78.5,49
79.5,37
80.5,40
81.5,37
82.5,43
83.5,33
84.5,38
85.5,32
86.5,29
87.5,51
88.5,29
89.5,36
90.5,37
91.5,32
92.5,28
93.5,37
94.5,39
95.5,23
96.5,34
97.5,35
98.5,35
99.5,34
100.5,37
101.5,39
102.5,34
103.5,37
104.5,26
105.5,33
106.5,40
107.5,40
108.5,32
109.5,21
110.5,36
111.5,28
112.5,33
113.5,38
114.5,38
115.5,28
116.5,26
117.5,26
118.5,31
119.5,37
120.5,24
121.5,32
122.5,30
123.5,30
124.5,30
125.5,28
126.5,19
127.5,13
128.5,25
129.5,26
130.5,23
131.5,21
132.5,27
133.5,32
134.5,18
135.5,31
136.5,25
137.5,30
138.5,26
139.5,27
140.5,15
141.5,25
142.5,23
143.5,28
144.5,33
145.5,20
146.5,27
147.5,25
148.5,22
149.5,21
150.5,19
151.5,22
152.5,19
153.5,28
154.5,24
155.5,22
156.5,21
157.5,25
158.5,15
159.5,19
160.5,20
161.5,25
162.5,13
163.5,22
164.5,30
165.5,27
166.5,29
167.5,39
168.5,31
169.5,22
170.5,30
171.5,37
172.5,45
173.5,33
174.5,34
175.5,30
176.5,33
177.5,43
178.5,41
179.5,46
180.5,52
181.5,43
182.5,52
183.5,53
184.5,40
185.5,44
186.5,57
187.5,53
188.5,49
189.5,54
190.5,39
191.5,54
192.5,48
193.5,62
194.5,63
195.5,44
196.5,44
197.5,54
198.5,49
199.5,51
200.5,42
201.5,46
202.5,41
203.5,60
204.5,45
205.5,41
206.5,43
207.5,34
208.5,39
209.5,32
210.5,23
211.5,37
212.5,36
213.5,34
214.5,48
215.5,38
216.5,38
217.5,38
218.5,33
219.5,33
220.5,27
221.5,35
222.5,38
223.5,32
224.5,35
225.5,36
226.5,32
227.5,33
228.5,30
229.5,29
230.5,32
231.5,37
232.5,17
233.5,29
234.5,32
235.5,31
236.5,38
237.5,31
238.5,21
239.5,37
240.5,34
241.5,27
242.5,20
243.5,32
244.5,18
245.5,23
246.5,29
247.5,24
248.5,24
249.5,24
250.5,22
251.5,25
252.5,29
253.5,32
254.5,17
255.5,21
256.5,43
257.5,31
258.5,27
259.5,24
260.5,19
261.5,25
262.5,33
263.5,19
264.5,17
265.5,23
266.5,26
267.5,34
268.5,28
269.5,34
270.5,26
271.5,22
272.5,20
273.5,21
274.5,26
275.5,27
276.5,24
277.5,27
278.5,23
279.5,27
280.5,28
281.5,28
282.5,24
283.5,29
284.5,27
285.5,22
286.5,24
287.5,26
288.5,28
289.5,31
290.5,24
291.5,22
292.5,20
293.5,18
294.5,29
295.5,33
