Energy (keV),Counts
174.5,37
175.5,33
176.5,41
177.5,63
178.5,49
179.5,41
180.5,62
181.5,40
182.5,68
183.5,62
184.5,61
185.5,54
186.5,63
187.5,56
188.5,59
189.5,52
190.5,58
191.5,65
192.5,58
193.5,58
194.5,64
195.5,47
196.5,51
197.5,61
198.5,68
199.5,54
200.5,41
201.5,57
202.5,61
203.5,53
204.5,58
205.5,41
206.5,70
207.5,57
208.5,65
209.5,63
210.5,51
211.5,57
212.5,47
213.5,58
214.5,54
215.5,72
216.5,73
217.5,56
218.5,78
219.5,58
220.5,56
221.5,62
222.5,67
223.5,56
224.5,79
225.5,59
226.5,75
227.5,60
228.5,73
229.5,80
230.5,66
231.5,51
232.5,72
233.5,69
234.5,63
235.5,57
236.5,75
237.5,65
238.5,60
239.5,61
240.5,57
241.5,67
242.5,52
243.5,64
244.5,59
245.5,46
246.5,44
247.5,46
248.5,39
249.5,49
250.5,47
251.5,38
252.5,56
253.5,36
254.5,44
255.5,54
256.5,33
257.5,32
258.5,37
259.5,29
260.5,30
261.5,23
262.5,20
263.5,26
264.5,21
265.5,22
266.5,21
267.5,18
268.5,25
269.5,18
270.5,17
271.5,16
272.5,10
273.5,6
274.5,9
275.5,8
276.5,9
277.5,16
278.5,15
279.5,13
280.5,5
281.5,11
282.5,11
283.5,9
284.5,9
285.5,6
286.5,13
287.5,5
288.5,5
289.5,5
290.5,9
291.5,8
292.5,13
293.5,9
294.5,3
295.5,12
296.5,7
297.5,9
298.5,12
299.5,11
300.5,8
301.5,13
302.5,13
303.5,5
304.5,15
305.5,5
306.5,10
307.5,4
308.5,8
309.5,8
310.5,14
311.5,10
312.5,12
313.5,6
314.5,19
315.5,10
316.5,6
317.5,6
318.5,14
319.5,7
320.5,14
321.5,7
322.5,8
323.5,11
324.5,7
325.5,14
326.5,10
327.5,3
328.5,13
329.5,5
330.5,7
331.5,10
332.5,5
333.5,12
334.5,13
335.5,10
336.5,12
337.5,18
338.5,10
339.5,10
340.5,11
341.5,15
342.5,25
343.5,28
344.5,14
345.5,25
346.5,29
347.5,42
348.5,35
349.5,54
350.5,45
351.5,53
352.5,77
353.5,66
354.5,108
355.5,92
356.5,126
357.5,128
358.5,154
359.5,169
360.5,194
361.5,227
362.5,238
363.5,281
364.5,289
365.5,331
366.5,343
367.5,365
368.5,432
369.5,473
370.5,534
371.5,553
372.5,625
373.5,682
374.5,729
375.5,793
376.5,831
377.5,907
378.5,986
379.5,1007
380.5,1060
381.5,1081
382.5,1171
383.5,1213
384.5,1392
385.5,1438
386.5,1533
387.5,1547
388.5,1483
389.5,1638
390.5,1718
391.5,1681
392.5,1759
393.5,1844
394.5,1788
395.5,1960
396.5,1830
397.5,1879
398.5,1862
399.5,1873
400.5,1830
401.5,1865
402.5,1961
403.5,1950
404.5,1771
405.5,1767
406.5,1811
407.5,1743
408.5,1718
409.5,1665
410.5,1577
411.5,1560
412.5,1475
413.5,1442
414.5,1402
415.5,1342
416.5,1248
417.5,1149
418.5,1137
419.5,1043
420.5,1009
421.5,935
422.5,868
423.5,840
424.5,817
425.5,690
426.5,659
427.5,609
428.5,554
429.5,526
430.5,456
431.5,406
432.5,382
433.5,361
434.5,303
435.5,288
436.5,243
437.5,234
438.5,189
439.5,227
440.5,184
441.5,165
442.5,135
443.5,112
444.5,121
445.5,103
446.5,95
447.5,75
448.5,80
449.5,54
450.5,60
451.5,43
452.5,52
453.5,25
454.5,39
455.5,32
456.5,29
457.5,41
458.5,24
459.5,20
460.5,21
461.5,20
462.5,23
463.5,19
464.5,13
465.5,14
466.5,21
467.5,9
468.5,12
469.5,13
470.5,11
471.5,10
472.5,14
473.5,9
474.5,11
475.5,7
476.5,6
477.5,6
478.5,10
479.5,12
480.5,18
481.5,7
482.5,7
483.5,13
484.5,9
485.5,14
486.5,19
487.5,14
488.5,20
489.5,11
490.5,16
491.5,11
492.5,23
493.5,10
494.5,10
495.5,7
496.5,21
497.5,17
498.5,12
499.5,12
500.5,16
501.5,14
502.5,18
503.5,13
504.5,14
505.5,5
506.5,13
507.5,11
508.5,18
509.5,10
510.5,10
511.5,12
512.5,19
513.5,6
514.5,15
515.5,10
516.5,8
517.5,11
518.5,15
519.5,17
520.5,19
521.5,16
522.5,11
523.5,7
524.5,10
525.5,9
526.5,15
527.5,14
528.5,12
529.5,15
530.5,14
531.5,12
532.5,12
533.5,11
534.5,20
535.5,14
536.5,22
537.5,18
538.5,16
539.5,23
540.5,16
541.5,13
542.5,12
543.5,12
544.5,26
545.5,20
546.5,18
547.5,12
548.5,11
549.5,15
550.5,22
551.5,8
552.5,11
553.5,12
554.5,22
555.5,23
556.5,14
557.5,14
558.5,17
559.5,24
560.5,16
561.5,16
562.5,18
563.5,10
564.5,17
565.5,18
566.5,25
567.5,16
568.5,23
569.5,19
570.5,19
571.5,21
572.5,15
573.5,18
574.5,17
575.5,20
576.5,27
577.5,12
578.5,17
579.5,18
580.5,23
581.5,24
582.5,21
583.5,19
584.5,23
585.5,20
586.5,26
587.5,28
588.5,25
589.5,27
590.5,22
591.5,24
592.5,18
593.5,22
594.5,25
595.5,17
596.5,20
597.5,28
598.5,26
599.5,14
600.5,27
601.5,25
602.5,31
603.5,21
604.5,26
605.5,26
606.5,25
607.5,25
608.5,24
609.5,28
610.5,31
611.5,33
612.5,28
613.5,24
614.5,35
615.5,35
616.5,33
617.5,22
618.5,32
619.5,27
620.5,34
621.5,25
622.5,38
623.5,37
624.5,36
625.5,41
626.5,35
627.5,31
628.5,30
629.5,38
630.5,37
631.5,47
632.5,44
633.5,37
634.5,39
635.5,35
636.5,50
637.5,49
638.5,41
639.5,37
640.5,49
641.5,46
642.5,38
643.5,45
644.5,42
645.5,35
646.5,47
647.5,34
648.5,41
649.5,32
650.5,37
651.5,47
652.5,46
653.5,54
654.5,50
655.5,52
656.5,33
657.5,36
658.5,34
659.5,50
660.5,30
661.5,38
662.5,43
663.5,31
664.5,46
665.5,28
666.5,40
667.5,39
668.5,43
669.5,21
670.5,28
671.5,19
672.5,29
673.5,22
674.5,25
675.5,25
676.5,17
677.5,20
678.5,14
679.5,19
680.5,17
681.5,23
682.5,12
683.5,14
684.5,14
685.5,9
686.5,11
687.5,13
688.5,10
689.5,9
690.5,8
691.5,4
692.5,6
693.5,5
694.5,6
695.5,5
696.5,5
697.5,1
698.5,5
699.5,2
700.5,5
701.5,4
702.5,2
703.5,5
704.5,3
705.5,2
706.5,1
707.5,3
708.5,1
709.5,3
710.5,0
711.5,0
712.5,1
713.5,0
714.5,0
715.5,0
716.5,0
717.5,0
718.5,0
719.5,1
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
