Energy (keV),Counts
278.5,25
279.5,30
280.5,31
281.5,22
282.5,29
283.5,22
284.5,24
285.5,30
286.5,24
287.5,29
288.5,21
289.5,27
290.5,20
291.5,19
292.5,31
293.5,30
294.5,26
295.5,23
296.5,15
297.5,33
298.5,17
299.5,21
300.5,23
301.5,17
302.5,30
303.5,25
304.5,22
305.5,19
306.5,26
307.5,36
308.5,24
309.5,23
310.5,24
311.5,26
312.5,25
313.5,32
314.5,31
315.5,19
316.5,26
317.5,36
318.5,30
319.5,24
320.5,26
321.5,32
322.5,29
323.5,32
324.5,39
325.5,36
326.5,26
327.5,31
328.5,27
329.5,23
330.5,37
331.5,30
332.5,35
333.5,27
334.5,36
335.5,30
336.5,33
337.5,29
338.5,25
339.5,35
340.5,33
341.5,24
342.5,45
343.5,46
344.5,34
345.5,36
346.5,32
347.5,33
348.5,46
349.5,35
350.5,35
351.5,46
352.5,35
353.5,49
354.5,51
355.5,50
356.5,53
357.5,34
358.5,57
359.5,43
360.5,49
361.5,52
362.5,57
363.5,43
364.5,65
365.5,48
366.5,63
367.5,53
368.5,45
369.5,53
370.5,51
371.5,66
372.5,52
373.5,59
374.5,60
375.5,43
376.5,61
377.5,63
378.5,56
379.5,55
380.5,74
381.5,58
382.5,48
383.5,45
384.5,54
385.5,47
386.5,47
387.5,45
388.5,38
389.5,38
390.5,42
391.5,37
392.5,40
393.5,26
394.5,36
395.5,31
396.5,36
397.5,30
398.5,29
399.5,31
400.5,32
401.5,32
402.5,31
403.5,29
404.5,20
405.5,25
406.5,20
407.5,21
408.5,13
409.5,23
410.5,22
411.5,24
412.5,21
413.5,13
414.5,17
415.5,13
416.5,6
417.5,21
418.5,13
419.5,20
420.5,12
421.5,20
422.5,6
423.5,17
424.5,14
425.5,12
426.5,10
427.5,8
428.5,15
429.5,13
430.5,8
431.5,12
432.5,12
433.5,13
434.5,14
435.5,11
436.5,13
437.5,17
438.5,15
439.5,14
440.5,9
441.5,9
442.5,14
443.5,11
444.5,14
445.5,14
446.5,12
447.5,10
448.5,10
449.5,7
450.5,10
451.5,10
452.5,8
453.5,14
454.5,17
455.5,10
456.5,10
457.5,12
458.5,13
459.5,4
460.5,13
461.5,16
462.5,11
463.5,15
464.5,7
465.5,11
466.5,13
467.5,11
468.5,11
469.5,14
470.5,8
471.5,10
472.5,10
473.5,23
474.5,12
475.5,11
476.5,24
477.5,9
478.5,12
479.5,16
480.5,8
481.5,12
482.5,13
483.5,9
484.5,8
485.5,5
486.5,8
487.5,15
488.5,19
489.5,20
490.5,15
491.5,15
492.5,15
493.5,18
494.5,22
495.5,12
496.5,23
497.5,20
498.5,18
499.5,26
500.5,25
501.5,24
502.5,30
503.5,26
504.5,22
505.5,38
506.5,35
507.5,49
508.5,42
509.5,53
510.5,59
511.5,63
512.5,83
513.5,82
514.5,96
515.5,75
516.5,126
517.5,135
518.5,164
519.5,152
520.5,188
521.5,202
522.5,211
523.5,232
524.5,281
525.5,323
526.5,367
527.5,370
528.5,391
529.5,476
530.5,529
531.5,550
532.5,569
533.5,580
534.5,664
535.5,727
536.5,781
537.5,775
538.5,849
539.5,899
540.5,980
541.5,942
542.5,1033
543.5,1127
544.5,1209
545.5,1261
546.5,1267
547.5,1359
548.5,1418
549.5,1487
550.5,1476
551.5,1555
552.5,1596
553.5,1633
554.5,1750
555.5,1698
556.5,1682
557.5,1642
558.5,1900
559.5,1789
560.5,1795
561.5,1855
562.5,1801
563.5,1798
564.5,1821
565.5,1766
566.5,1781
567.5,1776
568.5,1645
569.5,1669
570.5,1657
571.5,1604
572.5,1553
573.5,1483
574.5,1490
575.5,1424
576.5,1323
577.5,1307
578.5,1302
579.5,1242
580.5,1161
581.5,1039
582.5,1027
583.5,960
584.5,897
585.5,832
586.5,827
587.5,748
588.5,656
589.5,669
590.5,598
591.5,572
592.5,524
593.5,496
594.5,490
595.5,438
596.5,395
597.5,325
598.5,318
599.5,304
600.5,288
601.5,230
602.5,204
603.5,194
604.5,192
605.5,177
606.5,146
607.5,119
608.5,126
609.5,120
610.5,110
611.5,99
612.5,85
613.5,91
614.5,70
615.5,64
616.5,82
617.5,58
618.5,68
619.5,55
620.5,47
621.5,42
622.5,53
623.5,39
624.5,42
625.5,42
626.5,51
627.5,57
628.5,48
629.5,39
630.5,54
631.5,46
632.5,43
633.5,51
634.5,45
635.5,48
636.5,56
637.5,40
638.5,48
639.5,44
640.5,44
641.5,50
642.5,52
643.5,42
644.5,50
645.5,46
646.5,39
647.5,49
648.5,42
649.5,51
650.5,35
651.5,36
652.5,52
653.5,42
654.5,43
655.5,49
656.5,31
657.5,49
658.5,40
659.5,37
660.5,33
661.5,33
662.5,37
663.5,36
664.5,36
665.5,26
666.5,24
667.5,35
668.5,25
669.5,18
670.5,18
671.5,21
672.5,29
673.5,23
674.5,26
675.5,22
676.5,18
677.5,21
678.5,17
679.5,13
680.5,12
681.5,13
682.5,10
683.5,12
684.5,10
685.5,11
686.5,11
687.5,4
688.5,5
689.5,10
690.5,4
691.5,9
692.5,5
693.5,5
694.5,3
695.5,5
696.5,3
697.5,3
698.5,4
699.5,5
700.5,2
701.5,3
702.5,1
703.5,2
704.5,3
705.5,3
706.5,2
707.5,1
708.5,2
709.5,1
710.5,1
711.5,0
712.5,1
713.5,1
714.5,1
715.5,1
716.5,0
717.5,1
718.5,0
719.5,1
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,1
728.5,2
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
