Energy (keV),Counts
236.5,75
237.5,86
238.5,68
239.5,64
240.5,65
241.5,82
242.5,70
243.5,59
244.5,62
245.5,57
246.5,59
247.5,53
248.5,50
249.5,58
250.5,57
251.5,43
252.5,39
253.5,46
254.5,27
255.5,36
256.5,34
257.5,28
258.5,33
259.5,29
260.5,24
261.5,24
262.5,18
263.5,20
264.5,15
265.5,20
266.5,14
267.5,13
268.5,10
269.5,7
270.5,16
271.5,13
272.5,10
273.5,11
274.5,6
275.5,11
276.5,9
277.5,11
278.5,12
279.5,12
280.5,19
281.5,8
282.5,12
283.5,14
284.5,11
285.5,11
286.5,14
287.5,7
288.5,7
289.5,11
290.5,9
291.5,6
292.5,14
293.5,4
294.5,7
295.5,12
296.5,5
297.5,11
298.5,12
299.5,13
300.5,9
301.5,10
302.5,9
303.5,13
304.5,13
305.5,10
306.5,9
307.5,5
308.5,11
309.5,11
310.5,15
311.5,11
312.5,6
313.5,7
314.5,13
315.5,11
316.5,10
317.5,7
318.5,11
319.5,7
320.5,8
321.5,9
322.5,7
323.5,10
324.5,9
325.5,7
326.5,9
327.5,10
328.5,14
329.5,7
330.5,7
331.5,6
332.5,5
333.5,12
334.5,9
335.5,9
336.5,11
337.5,5
338.5,11
339.5,11
340.5,8
341.5,9
342.5,16
343.5,11
344.5,14
345.5,12
346.5,18
347.5,18
348.5,23
349.5,13
350.5,16
351.5,29
352.5,33
353.5,36
354.5,46
355.5,46
356.5,62
357.5,82
358.5,77
359.5,72
360.5,107
361.5,124
362.5,154
363.5,111
364.5,179
365.5,235
366.5,225
367.5,245
368.5,314
369.5,327
370.5,376
371.5,414
372.5,475
373.5,518
374.5,602
375.5,683
376.5,774
377.5,803
378.5,858
379.5,926
380.5,1039
381.5,1146
382.5,1178
383.5,1270
384.5,1381
385.5,1446
386.5,1566
387.5,1524
388.5,1788
389.5,1771
390.5,1790
391.5,1954
392.5,1930
393.5,2058
394.5,2124
395.5,2114
396.5,2115
397.5,2153
398.5,2135
399.5,2219
400.5,2145
401.5,2148
402.5,2196
403.5,2174
404.5,2163
405.5,1985
406.5,1976
407.5,1984
408.5,1877
409.5,1821
410.5,1710
411.5,1621
412.5,1581
413.5,1548
414.5,1418
415.5,1346
416.5,1238
417.5,1172
418.5,1109
419.5,1027
420.5,927
421.5,839
422.5,797
423.5,683
424.5,616
425.5,576
426.5,521
427.5,462
428.5,413
429.5,369
430.5,349
431.5,298
432.5,273
433.5,210
434.5,190
435.5,159
436.5,168
437.5,138
438.5,120
439.5,95
440.5,86
441.5,90
442.5,58
443.5,52
444.5,47
445.5,54
446.5,37
447.5,40
448.5,20
449.5,24
450.5,21
451.5,19
452.5,15
453.5,17
454.5,20
455.5,10
456.5,9
457.5,10
458.5,16
459.5,15
460.5,12
461.5,16
462.5,13
463.5,7
464.5,7
465.5,14
466.5,15
467.5,10
468.5,8
469.5,12
470.5,11
471.5,13
472.5,18
473.5,19
474.5,10
475.5,9
476.5,13
477.5,9
478.5,12
479.5,8
480.5,15
481.5,15
482.5,13
483.5,14
484.5,9
485.5,11
486.5,12
487.5,12
488.5,13
489.5,11
490.5,15
491.5,9
492.5,16
493.5,14
494.5,9
495.5,10
496.5,19
497.5,15
498.5,9
499.5,10
500.5,8
501.5,13
502.5,14
503.5,14
504.5,11
505.5,19
506.5,7
507.5,9
508.5,10
509.5,5
510.5,16
511.5,9
512.5,9
513.5,13
514.5,21
515.5,18
516.5,10
517.5,15
518.5,20
519.5,10
520.5,16
521.5,14
522.5,11
523.5,16
524.5,14
525.5,14
526.5,16
527.5,9
528.5,12
529.5,16
530.5,17
531.5,16
532.5,11
533.5,18
534.5,8
535.5,11
536.5,10
537.5,6
538.5,14
539.5,15
540.5,14
541.5,25
542.5,15
543.5,15
544.5,23
545.5,15
546.5,17
547.5,18
548.5,17
549.5,18
550.5,15
551.5,24
552.5,25
553.5,14
554.5,17
555.5,15
556.5,22
557.5,16
558.5,20
559.5,22
560.5,24
561.5,10
562.5,20
563.5,26
564.5,28
565.5,21
566.5,25
567.5,15
568.5,20
569.5,18
570.5,21
571.5,13
572.5,22
573.5,16
574.5,16
575.5,24
576.5,22
577.5,17
578.5,19
579.5,16
580.5,17
581.5,28
582.5,17
583.5,25
584.5,20
585.5,22
586.5,20
587.5,23
588.5,28
589.5,30
590.5,22
591.5,19
592.5,20
593.5,24
594.5,24
595.5,29
596.5,31
597.5,29
598.5,24
599.5,26
600.5,24
601.5,26
602.5,36
603.5,31
604.5,29
605.5,37
606.5,31
607.5,25
608.5,22
609.5,29
610.5,38
611.5,35
612.5,24
613.5,26
614.5,29
615.5,25
616.5,41
617.5,29
618.5,22
619.5,38
620.5,42
621.5,30
622.5,42
623.5,42
624.5,35
625.5,39
626.5,34
627.5,40
628.5,42
629.5,42
630.5,36
631.5,50
632.5,39
633.5,35
634.5,48
635.5,46
636.5,43
637.5,36
638.5,40
639.5,40
640.5,42
641.5,48
642.5,41
643.5,56
644.5,47
645.5,45
646.5,49
647.5,44
648.5,37
649.5,43
650.5,47
651.5,39
652.5,37
653.5,48
654.5,47
655.5,48
656.5,38
657.5,36
658.5,35
659.5,35
660.5,39
661.5,31
662.5,33
663.5,38
664.5,37
665.5,27
666.5,36
667.5,29
668.5,25
669.5,27
670.5,32
671.5,36
672.5,21
673.5,18
674.5,32
675.5,19
676.5,19
677.5,18
678.5,14
679.5,16
680.5,9
681.5,17
682.5,10
683.5,14
684.5,10
685.5,7
686.5,13
687.5,7
688.5,11
689.5,13
690.5,6
691.5,7
692.5,6
693.5,4
694.5,4
695.5,8
696.5,5
697.5,2
698.5,1
699.5,4
700.5,2
701.5,2
702.5,3
703.5,3
704.5,1
705.5,1
706.5,1
707.5,1
708.5,1
709.5,0
710.5,2
711.5,1
712.5,3
713.5,0
714.5,0
715.5,1
716.5,1
717.5,0
718.5,0
719.5,0
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,1
729.5,0
730.5,0
731.5,1
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
