Energy (keV),Counts
354.5,51
355.5,72
356.5,82
357.5,81
358.5,81
359.5,113
360.5,104
361.5,154
362.5,134
363.5,195
364.5,215
365.5,239
366.5,261
367.5,310
368.5,351
369.5,364
370.5,421
371.5,478
372.5,532
373.5,551
374.5,658
375.5,719
376.5,813
377.5,832
378.5,910
379.5,1015
380.5,1007
381.5,1109
382.5,1270
383.5,1236
384.5,1406
385.5,1443
386.5,1539
387.5,1610
388.5,1603
389.5,1741
390.5,1883
391.5,1998
392.5,1891
393.5,2105
394.5,2059
395.5,2049
396.5,2074
397.5,2191
398.5,2044
399.5,2114
400.5,2074
401.5,2033
402.5,2136
403.5,2077
404.5,2003
405.5,1932
406.5,1958
407.5,1870
408.5,1748
409.5,1832
410.5,1704
411.5,1638
412.5,1578
413.5,1533
414.5,1429
415.5,1327
416.5,1254
417.5,1102
418.5,1101
419.5,1078
420.5,941
421.5,870
422.5,874
423.5,719
424.5,681
425.5,585
426.5,535
427.5,539
428.5,452
429.5,382
430.5,360
431.5,315
432.5,254
433.5,244
434.5,217
435.5,219
436.5,156
437.5,168
438.5,139
439.5,115
440.5,102
441.5,100
442.5,64
443.5,81
444.5,63
445.5,47
446.5,55
447.5,44
448.5,41
449.5,30
450.5,27
451.5,23
452.5,21
453.5,17
454.5,20
455.5,17
456.5,19
457.5,16
458.5,15
459.5,14
460.5,10
461.5,18
462.5,11
463.5,10
464.5,13
465.5,18
466.5,11
467.5,11
468.5,13
469.5,8
470.5,19
471.5,13
472.5,6
473.5,13
474.5,10
475.5,9
476.5,16
477.5,6
478.5,8
479.5,10
480.5,18
481.5,11
482.5,15
483.5,10
484.5,15
485.5,8
486.5,11
487.5,9
488.5,12
489.5,9
490.5,10
491.5,15
492.5,8
493.5,12
494.5,7
495.5,17
496.5,16
497.5,10
498.5,11
499.5,8
500.5,14
501.5,11
502.5,9
503.5,18
504.5,15
505.5,15
506.5,13
507.5,12
508.5,21
509.5,14
510.5,11
511.5,9
512.5,7
513.5,10
514.5,19
515.5,13
516.5,10
517.5,16
518.5,12
519.5,15
520.5,16
521.5,14
522.5,13
523.5,16
524.5,14
525.5,16
526.5,10
527.5,8
528.5,12
529.5,18
530.5,19
531.5,11
532.5,11
533.5,14
534.5,12
535.5,12
536.5,9
537.5,10
538.5,13
539.5,15
540.5,9
541.5,21
542.5,18
543.5,15
544.5,17
545.5,10
546.5,14
547.5,14
548.5,16
549.5,14
550.5,26
551.5,26
552.5,12
553.5,17
554.5,15
555.5,15
556.5,16
557.5,13
558.5,20
559.5,15
560.5,15
561.5,16
562.5,14
563.5,18
564.5,16
565.5,19
566.5,20
567.5,17
568.5,13
569.5,21
570.5,19
571.5,20
572.5,20
573.5,17
574.5,16
575.5,21
576.5,22
577.5,16
578.5,21
579.5,15
580.5,23
581.5,20
582.5,23
583.5,27
584.5,15
585.5,34
586.5,29
587.5,16
588.5,19
589.5,23
590.5,31
591.5,21
592.5,21
593.5,25
594.5,21
595.5,22
596.5,21
597.5,22
598.5,23
599.5,32
600.5,22
601.5,27
602.5,23
603.5,25
604.5,33
605.5,33
606.5,30
607.5,32
608.5,41
609.5,37
610.5,31
611.5,23
612.5,23
613.5,26
614.5,35
615.5,22
616.5,35
617.5,39
618.5,36
619.5,35
620.5,27
621.5,27
622.5,33
623.5,38
624.5,37
625.5,37
626.5,36
627.5,41
628.5,57
629.5,52
630.5,48
631.5,36
632.5,38
633.5,46
634.5,50
635.5,43
636.5,53
637.5,48
638.5,45
639.5,40
640.5,52
641.5,37
642.5,54
643.5,55
644.5,55
645.5,49
646.5,44
647.5,35
648.5,53
649.5,35
650.5,41
651.5,57
652.5,43
653.5,43
654.5,49
655.5,50
656.5,41
657.5,41
658.5,32
659.5,41
660.5,43
661.5,35
662.5,43
663.5,38
664.5,35
665.5,36
666.5,30
667.5,38
668.5,26
669.5,22
670.5,26
671.5,26
672.5,23
673.5,17
674.5,19
675.5,22
676.5,25
677.5,17
678.5,17
679.5,15
680.5,22
681.5,16
682.5,17
683.5,10
684.5,8
685.5,5
686.5,12
687.5,11
688.5,12
689.5,11
690.5,8
691.5,4
692.5,6
693.5,4
694.5,7
695.5,7
696.5,4
697.5,2
698.5,6
699.5,2
700.5,0
701.5,4
702.5,2
703.5,1
704.5,5
705.5,1
706.5,0
707.5,2
708.5,0
709.5,0
710.5,0
711.5,1
712.5,1
713.5,0
714.5,1
715.5,0
716.5,0
717.5,0
718.5,0
719.5,0
720.5,0
721.5,2
722.5,1
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,1
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
