Energy (keV),Counts
223.5,37
224.5,41
225.5,35
226.5,29
227.5,30
228.5,31
229.5,28
230.5,21
231.5,27
232.5,35
233.5,29
234.5,33
235.5,34
236.5,35
237.5,32
238.5,27
239.5,26
240.5,27
241.5,26
242.5,22
243.5,30
244.5,38
245.5,29
246.5,28
247.5,28
248.5,31
249.5,26
250.5,31
251.5,17
252.5,28
253.5,31
254.5,19
255.5,32
256.5,19
257.5,19
258.5,22
259.5,30
260.5,32
261.5,29
262.5,32
263.5,26
264.5,31
265.5,23
266.5,21
267.5,28
268.5,26
269.5,21
270.5,22
271.5,20
272.5,21
273.5,21
274.5,30
275.5,28
276.5,32
277.5,26
278.5,28
279.5,28
280.5,25
281.5,25
282.5,29
283.5,33
284.5,26
285.5,23
286.5,26
287.5,16
288.5,28
289.5,29
290.5,29
291.5,24
292.5,27
293.5,30
294.5,22
295.5,27
296.5,30
297.5,27
298.5,17
299.5,32
300.5,18
301.5,20
302.5,19
303.5,21
304.5,26
305.5,25
306.5,30
307.5,32
308.5,29
309.5,32
310.5,28
311.5,37
312.5,26
313.5,35
314.5,35
315.5,20
316.5,35
317.5,24
318.5,25
319.5,28
320.5,27
321.5,29
322.5,38
323.5,33
324.5,34
325.5,30
326.5,37
327.5,24
328.5,37
329.5,27
330.5,34
331.5,24
332.5,29
333.5,29
334.5,30
335.5,29
336.5,29
337.5,32
338.5,30
339.5,30
340.5,29
341.5,34
342.5,27
343.5,41
344.5,33
345.5,44
346.5,39
347.5,30
348.5,38
349.5,43
350.5,47
351.5,38
352.5,46
353.5,47
354.5,53
355.5,40
356.5,37
357.5,47
358.5,36
359.5,42
360.5,38
361.5,38
362.5,37
363.5,43
364.5,46
365.5,49
366.5,53
367.5,45
368.5,59
369.5,41
370.5,54
371.5,44
372.5,51
373.5,59
374.5,60
375.5,45
376.5,62
377.5,46
378.5,50
379.5,46
380.5,58
381.5,42
382.5,53
383.5,44
384.5,49
385.5,47
386.5,37
387.5,46
388.5,41
389.5,42
390.5,46
391.5,40
392.5,41
393.5,42
394.5,26
395.5,40
396.5,32
397.5,26
398.5,33
399.5,41
400.5,26
401.5,30
402.5,28
403.5,28
404.5,18
405.5,24
406.5,18
407.5,32
408.5,23
409.5,21
410.5,20
411.5,12
412.5,15
413.5,11
414.5,18
415.5,11
416.5,17
417.5,14
418.5,20
419.5,11
420.5,16
421.5,6
422.5,15
423.5,10
424.5,21
425.5,13
426.5,14
427.5,10
428.5,12
429.5,14
430.5,8
431.5,12
432.5,15
433.5,13
434.5,10
435.5,16
436.5,15
437.5,7
438.5,11
439.5,10
440.5,16
441.5,10
442.5,9
443.5,8
444.5,17
445.5,11
446.5,6
447.5,14
448.5,19
449.5,15
450.5,9
451.5,14
452.5,9
453.5,11
454.5,12
455.5,8
456.5,12
457.5,8
458.5,11
459.5,6
460.5,17
461.5,12
462.5,8
463.5,5
464.5,14
465.5,11
466.5,12
467.5,11
468.5,13
469.5,8
470.5,13
471.5,16
472.5,12
473.5,15
474.5,15
475.5,11
476.5,12
477.5,13
478.5,14
479.5,5
480.5,15
481.5,10
482.5,21
483.5,17
484.5,14
485.5,15
486.5,16
487.5,12
488.5,16
489.5,11
490.5,15
491.5,14
492.5,16
493.5,23
494.5,22
495.5,18
496.5,33
497.5,22
498.5,35
499.5,31
500.5,28
501.5,29
502.5,64
503.5,43
504.5,66
505.5,57
506.5,73
507.5,96
508.5,78
509.5,75
510.5,93
511.5,110
512.5,131
513.5,123
514.5,139
515.5,167
516.5,201
517.5,206
518.5,209
519.5,225
520.5,255
521.5,288
522.5,293
523.5,338
524.5,352
525.5,403
526.5,427
527.5,472
528.5,498
529.5,559
530.5,523
531.5,603
532.5,622
533.5,669
534.5,720
535.5,786
536.5,818
537.5,850
538.5,915
539.5,864
540.5,981
541.5,1060
542.5,1069
543.5,1174
544.5,1128
545.5,1178
546.5,1253
547.5,1268
548.5,1328
549.5,1350
550.5,1392
551.5,1534
552.5,1485
553.5,1473
554.5,1518
555.5,1547
556.5,1496
557.5,1653
558.5,1629
559.5,1584
560.5,1641
561.5,1657
562.5,1574
563.5,1620
564.5,1649
565.5,1602
566.5,1533
567.5,1730
568.5,1618
569.5,1527
570.5,1524
571.5,1397
572.5,1403
573.5,1380
574.5,1353
575.5,1326
576.5,1236
577.5,1264
578.5,1157
579.5,1193
580.5,1120
581.5,1014
582.5,998
583.5,1044
584.5,989
585.5,867
586.5,896
587.5,806
588.5,737
589.5,710
590.5,646
591.5,639
592.5,582
593.5,584
594.5,523
595.5,496
596.5,462
597.5,435
598.5,400
599.5,374
600.5,339
601.5,336
602.5,300
603.5,261
604.5,248
605.5,239
606.5,202
607.5,190
608.5,159
609.5,138
610.5,142
611.5,157
612.5,133
613.5,118
614.5,97
615.5,106
616.5,101
617.5,97
618.5,83
619.5,88
620.5,74
621.5,69
622.5,81
623.5,67
624.5,60
625.5,59
626.5,63
627.5,52
628.5,70
629.5,49
630.5,54
631.5,50
632.5,40
633.5,51
634.5,39
635.5,42
636.5,40
637.5,43
638.5,52
639.5,51
640.5,50
641.5,40
642.5,49
643.5,32
644.5,52
645.5,47
646.5,39
647.5,49
648.5,45
649.5,48
650.5,47
651.5,44
652.5,35
653.5,34
654.5,42
655.5,45
656.5,50
657.5,44
658.5,35
659.5,48
660.5,37
661.5,29
662.5,42
663.5,33
664.5,30
665.5,37
666.5,34
667.5,19
668.5,31
669.5,29
670.5,27
671.5,33
672.5,23
673.5,33
674.5,24
675.5,19
676.5,28
677.5,18
678.5,16
679.5,19
680.5,11
681.5,13
682.5,14
683.5,10
684.5,9
685.5,11
686.5,10
687.5,10
688.5,6
689.5,7
690.5,8
691.5,10
692.5,7
693.5,12
694.5,3
695.5,5
696.5,5
697.5,3
698.5,3
699.5,0
700.5,6
701.5,1
702.5,2
703.5,3
704.5,1
705.5,0
706.5,1
707.5,0
708.5,3
709.5,1
710.5,1
711.5,1
712.5,1
713.5,1
714.5,0
715.5,1
716.5,0
717.5,0
718.5,1
719.5,1
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
