Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
,4,153,153,,,
,6,154,154,,,
,6,155,155,,,
,5,156,156,,,
,2,157,157,,,
,5,158,158,,,
,7,159,159,,,
,4,160,160,,,
,2,161,161,,,
,6,162,162,,,
,7,163,163,,,
,1,164,164,,,
,3,165,165,,,
,7,166,166,,,
,9,167,167,,,
,7,168,168,,,
,5,169,169,,,
,4,170,170,,,
,8,171,171,,,
,4,172,172,,,
,4,173,173,,,
,3,174,174,,,
,8,175,175,,,
,7,176,176,,,
,6,177,177,,,
,5,178,178,,,
,7,179,179,,,
,4,180,180,,,
,6,181,181,,,
,8,182,182,,,
,7,183,183,,,
,4,184,184,,,
,9,185,185,,,
,6,186,186,,,
,4,187,187,,,
,5,188,188,,,
,8,189,189,,,
,5,190,190,,,
,2,191,191,,,
,6,192,192,,,
,3,193,193,,,
,6,194,194,,,
,1,195,195,,,
,4,196,196,,,
,5,197,197,,,
,3,198,198,,,
,6,199,199,,,
,5,200,200,,,
,2,201,201,,,
,5,202,202,,,
,4,203,203,,,
,7,204,204,,,
,8,205,205,,,
,6,206,206,,,
,3,207,207,,,
,6,208,208,,,
,6,209,209,,,
,4,210,210,,,
,5,211,211,,,
,10,212,212,,,
,4,213,213,,,
,7,214,214,,,
,2,215,215,,,
,2,216,216,,,
,8,217,217,,,
,4,218,218,,,
,5,219,219,,,
,1,220,220,,,
,3,221,221,,,
,8,222,222,,,
,5,223,223,,,
,7,224,224,,,
,2,225,225,,,
,4,226,226,,,
,3,227,227,,,
,4,228,228,,,
,5,229,229,,,
,1,230,230,,,
,2,231,231,,,
,5,232,232,,,
,3,233,233,,,
,2,234,234,,,
,3,235,235,,,
,6,236,236,,,
,2,237,237,,,
,2,238,238,,,
,7,239,239,,,
,2,240,240,,,
,6,241,241,,,
,2,242,242,,,
,5,243,243,,,
,3,244,244,,,
,4,245,245,,,
,3,246,246,,,
,7,247,247,,,
,4,248,248,,,
,2,249,249,,,
,4,250,250,,,
,3,251,251,,,
,4,252,252,,,
,5,253,253,,,
,3,254,254,,,
,5,255,255,,,
,5,256,256,,,
,4,257,257,,,
,4,258,258,,,
,4,259,259,,,
,7,260,260,,,
,0,261,261,,,
,1,262,262,,,
,4,263,263,,,
,4,264,264,,,
,4,265,265,,,
,2,266,266,,,
,0,267,267,,,
,2,268,268,,,
,1,269,269,,,
,1,270,270,,,
,1,271,271,,,
,3,272,272,,,
,5,273,273,,,
,5,274,274,,,
,3,275,275,,,
,2,276,276,,,
,10,277,277,,,
,5,278,278,,,
,4,279,279,,,
,3,280,280,,,
,3,281,281,,,
,1,282,282,,,
,5,283,283,,,
,2,284,284,,,
,4,285,285,,,
,4,286,286,,,
,0,287,287,,,
,3,288,288,,,
,4,289,289,,,
,0,290,290,,,
,6,291,291,,,
,2,292,292,,,
,4,293,293,,,
,2,294,294,,,
,5,295,295,,,
,6,296,296,,,
,3,297,297,,,
,3,298,298,,,
,1,299,299,,,
,2,300,300,,,
,2,301,301,,,
,3,302,302,,,
,0,303,303,,,
,1,304,304,,,
,5,305,305,,,
,5,306,306,,,
,0,307,307,,,
,4,308,308,,,
,4,309,309,,,
,6,310,310,,,
,3,311,311,,,
,3,312,312,,,
,4,313,313,,,
,1,314,314,,,
,1,315,315,,,
,2,316,316,,,
,5,317,317,,,
,1,318,318,,,
,5,319,319,,,
,4,320,320,,,
,3,321,321,,,
,3,322,322,,,
,6,323,323,,,
,1,324,324,,,
,3,325,325,,,
,4,326,326,,,
,3,327,327,,,
,3,328,328,,,
,2,329,329,,,
,5,330,330,,,
,3,331,331,,,
,4,332,332,,,
,1,333,333,,,
,3,334,334,,,
,3,335,335,,,
,3,336,336,,,
,2,337,337,,,
,6,338,338,,,
,3,339,339,,,
,3,340,340,,,
,1,341,341,,,
,4,342,342,,,
,2,343,343,,,
,5,344,344,,,
,4,345,345,,,
,1,346,346,,,
,3,347,347,,,
,2,348,348,,,
,2,349,349,,,
,2,350,350,,,
,3,351,351,,,
,5,352,352,,,
,5,353,353,,,
,7,354,354,,,
,6,355,355,,,
,3,356,356,,,
,0,357,357,,,
,3,358,358,,,
,7,359,359,,,
,3,360,360,,,
,7,361,361,,,
,6,362,362,,,
,3,363,363,,,
,3,364,364,,,
,0,365,365,,,
,4,366,366,,,
,5,367,367,,,
